family,scientificName,document,field,reference
LYTHRACEAE,"Diplusodon argenteus",profile,distribution,"CAVALCANTI, T.B.; GRAHAM, S. 2013. Lythraceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://reflora.jbrj.gov.br/jabot/floradobrasil/FB115753)"
LYTHRACEAE,"Diplusodon argenteus",profile,distribution,"CAVALCANTE, T.B.; NORONHA, S.E. Lythraceae In: GIULIETTI, A. M.; RAPINI, A.; ANDRADE, M. J. G.; QUEIROZ, L. P. DE; SILVA, J. M. C. D. (Eds.). Plantas Raras do Brasil. Belo Horizonte: Conservaçao Internacional; Univesidade Estadual de Feira de Santana, 2009. p. 496."
LYTHRACEAE,"Diplusodon argenteus",profile,ecology,"CAVALCANTE, T.B.; NORONHA, S.E. Lythraceae In: GIULIETTI, A. M.; RAPINI, A.; ANDRADE, M. J. G.; QUEIROZ, L. P. DE; SILVA, J. M. C. D. (Eds.). Plantas Raras do Brasil. Belo Horizonte: Conservaçao Internacional; Univesidade Estadual de Feira de Santana, 2009. p. 496."
LYTHRACEAE,"Diplusodon argenteus",profile,threats,"MMA/ICMBio. Plano de Manejo Parque Nacional Chapada dos Veadeiros. Brasília, DF. Presente em: <http://www.icmbio.gov.br/portal/images/stories/imgs-unidades-coservacao/pm_chapada_dos_veadeiros_1.pdf>., 2009. Acessado em 03 set. 2013."
LYTHRACEAE,"Diplusodon argenteus",profile,threats,"SANO, E.E.; ROSA; R.; BRITO, J.L.S.; FERREIRA, L.G. Mapeamento do uso do solo e cobertura vegetal - Bioma Cerrado: ano base 2002. Brasília-DF . MMA/Série Biodiversidades, v.36. 2010. 96 p."
LYTHRACEAE,"Diplusodon argenteus",profile,threats,"SANO, E.E.; ROSA; R.; BRITO, J.L.S.; FERREIRA, L.G. Mapeamento do uso do solo e cobertura vegetal - Bioma Cerrado: ano base 2002. Brasília-DF . MMA/Série Biodiversidades, v.36. 2010. 96 p."
LYTHRACEAE,"Diplusodon argenteus",profile,threats,"MMA/ICMBio. Plano de Manejo Parque Nacional Chapada dos Veadeiros. Brasília, DF. Presente em: <http://www.icmbio.gov.br/portal/images/stories/imgs-unidades-coservacao/pm_chapada_dos_veadeiros_1.pdf>., 2009. Acessado em 03 set. 2013."
LYTHRACEAE,"Diplusodon argenteus",profile,threats,"ZILLER, S.R. Os processos de degradação ambiental originados por plantas exóticas invasoras. Revista Ambiente Florestal. Disponível em: <http://institutohorus.org.br/download/artigos/Ciencia%20Hoje.pdf> 2001. Acessado em 28 ago. 2013."
LYTHRACEAE,"Diplusodon bradei",profile,distribution,"CAVALCANTI, T.B.; GRAHAM, S. 2013. Lythraceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://reflora.jbrj.gov.br/jabot/floradobrasil/FB115753)"
LYTHRACEAE,"Diplusodon bradei",profile,distribution,"CAVALCANTE, T.B.; NORONHA, S.E. Lythraceae In: GIULIETTI, A. M.; RAPINI, A.; ANDRADE, M. J. G.; QUEIROZ, L. P. DE; SILVA, J. M. C. D. (Eds.). Plantas Raras do Brasil. Belo Horizonte: Conservaçao Internacional; Univesidade Estadual de Feira de Santana, 2009. p. 496."
LYTHRACEAE,"Diplusodon bradei",profile,ecology,"CAVALCANTE, T.B.; NORONHA, S.E. Lythraceae In: GIULIETTI, A. M.; RAPINI, A.; ANDRADE, M. J. G.; QUEIROZ, L. P. DE; SILVA, J. M. C. D. (Eds.). Plantas Raras do Brasil. Belo Horizonte: Conservaçao Internacional; Univesidade Estadual de Feira de Santana, 2009. p. 496."
LYTHRACEAE,"Diplusodon bradei",profile,threats,"MMA/IBAMA- Plano de Manejo do Parque Nacional da Serra da Canastra. Ministério do Meio ambiente/Instituto Brasileiro do Meio Ambiente e dos Recursos Renováveis, disponível em <http://www.icmbio.gov.br/portal/images/stories/imgs-unidades-coservacao/PM_PNSC_Resumo_Executivo.PDF> acessado em 25 de agosto de 2013. 2005"
LYTHRACEAE,"Diplusodon bradei",profile,threats,"MMA/IBAMA- Plano de Manejo do Parque Nacional da Serra da Canastra. Ministério do Meio ambiente/Instituto Brasileiro do Meio Ambiente e dos Recursos Renováveis, disponível em <http://www.icmbio.gov.br/portal/images/stories/imgs-unidades-coservacao/PM_PNSC_Resumo_Executivo.PDF> acessado em 25 de agosto de 2013. 2005"
LYTHRACEAE,"Diplusodon bradei",profile,threats,"MMA/IBAMA- Plano de Manejo do Parque Nacional da Serra da Canastra. Ministério do Meio ambiente/Instituto Brasileiro do Meio Ambiente e dos Recursos Renováveis, disponível em <http://www.icmbio.gov.br/portal/images/stories/imgs-unidades-coservacao/PM_PNSC_Resumo_Executivo.PDF> acessado em 25 de agosto de 2013. 2005"
LYTHRACEAE,"Diplusodon bradei",profile,threats,"CÂMARA MUNICIPAL DE DIAMANTINA - MG. Garimpo politicamente correto: uma realidade cada vez mais próxima. Disponível em: <http://www.camaradiamantina.cam.mg.gov.br/vnoticia.aspx?id=36>., 2009. Acessado em: 06 set. 2009."
LYTHRACEAE,"Diplusodon bradei",profile,threats,"MMA/IBAMA- Plano de Manejo do Parque Nacional da Serra da Canastra. Ministério do Meio ambiente/Instituto Brasileiro do Meio Ambiente e dos Recursos Renováveis, disponível em <http://www.icmbio.gov.br/portal/images/stories/imgs-unidades-coservacao/PM_PNSC_Resumo_Executivo.PDF> acessado em 25 de agosto de 2013. 2005"
LYTHRACEAE,"Diplusodon bradei",profile,threats,"MMA/IBAMA- Plano de Manejo do Parque Nacional da Serra da Canastra. Ministério do Meio ambiente/Instituto Brasileiro do Meio Ambiente e dos Recursos Renováveis, disponível em <http://www.icmbio.gov.br/portal/images/stories/imgs-unidades-coservacao/PM_PNSC_Resumo_Executivo.PDF> acessado em 25 de agosto de 2013. 2005"
LYTHRACEAE,"Diplusodon bradei",profile,threats,"MMA/IBAMA- Plano de Manejo do Parque Nacional da Serra da Canastra. Ministério do Meio ambiente/Instituto Brasileiro do Meio Ambiente e dos Recursos Renováveis, disponível em <http://www.icmbio.gov.br/portal/images/stories/imgs-unidades-coservacao/PM_PNSC_Resumo_Executivo.PDF> acessado em 25 de agosto de 2013. 2005"
LYTHRACEAE,"Diplusodon bradei",profile,threats,"AZEVEDO, A.A.; ARAÚJO, H.R. Processo De Estruturação da Gestão do uso público da Gruta do Salitre, Diamantina, Minas Gerais. Anais do 31º Congresso Brasileiro de Espeleologia, Ponta Grossa – PR, 21-24 de julho de 2011 – Sociedade Brasileira de Espeleologia."
LYTHRACEAE,"Diplusodon canastrensis",profile,distribution,"CAVALCANTI, T.B.; GRAHAM, S. 2013. Lythraceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://reflora.jbrj.gov.br/jabot/floradobrasil/FB115753)"
LYTHRACEAE,"Diplusodon canastrensis",profile,distribution,"CAVALCANTE, T.B.; NORONHA, S.E. Lythraceae In: GIULIETTI, A. M.; RAPINI, A.; ANDRADE, M. J. G.; QUEIROZ, L. P. DE; SILVA, J. M. C. D. (Eds.). Plantas Raras do Brasil. Belo Horizonte: Conservaçao Internacional; Univesidade Estadual de Feira de Santana, 2009. p. 496."
LYTHRACEAE,"Diplusodon canastrensis",profile,ecology,"CAVALCANTE, T.B.; NORONHA, S.E. Lythraceae In: GIULIETTI, A. M.; RAPINI, A.; ANDRADE, M. J. G.; QUEIROZ, L. P. DE; SILVA, J. M. C. D. (Eds.). Plantas Raras do Brasil. Belo Horizonte: Conservaçao Internacional; Univesidade Estadual de Feira de Santana, 2009. p. 496."
LYTHRACEAE,"Diplusodon canastrensis",profile,ecology,"CAVALCANTI, T.B.; GRAHAM, S. 2013. Lythraceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://reflora.jbrj.gov.br/jabot/floradobrasil/FB115753)"
LYTHRACEAE,"Diplusodon canastrensis",profile,threats,"MMA/IBAMA- Plano de Manejo do Parque Nacional da Serra da Canastra. Ministério do Meio ambiente/Instituto Brasileiro do Meio Ambiente e dos Recursos Renováveis, disponível em <http://www.icmbio.gov.br/portal/images/stories/imgs-unidades-coservacao/PM_PNSC_Resumo_Executivo.PDF> acessado em 25 de agosto de 2013. 2005"
LYTHRACEAE,"Diplusodon canastrensis",profile,threats,"MMA/IBAMA- Plano de Manejo do Parque Nacional da Serra da Canastra. Ministério do Meio ambiente/Instituto Brasileiro do Meio Ambiente e dos Recursos Renováveis, disponível em <http://www.icmbio.gov.br/portal/images/stories/imgs-unidades-coservacao/PM_PNSC_Resumo_Executivo.PDF> acessado em 25 de agosto de 2013. 2005"
LYTHRACEAE,"Diplusodon canastrensis",profile,threats,"MMA/IBAMA- Plano de Manejo do Parque Nacional da Serra da Canastra. Ministério do Meio ambiente/Instituto Brasileiro do Meio Ambiente e dos Recursos Renováveis, disponível em <http://www.icmbio.gov.br/portal/images/stories/imgs-unidades-coservacao/PM_PNSC_Resumo_Executivo.PDF> acessado em 25 de agosto de 2013. 2005"
LYTHRACEAE,"Diplusodon canastrensis",profile,threats,"CÂMARA MUNICIPAL DE DIAMANTINA - MG. Garimpo politicamente correto: uma realidade cada vez mais próxima. Disponível em: <http://www.camaradiamantina.cam.mg.gov.br/vnoticia.aspx?id=36>., 2009. Acessado em: 06 set. 2009."
LYTHRACEAE,"Diplusodon canastrensis",profile,threats,"MMA/IBAMA- Plano de Manejo do Parque Nacional da Serra da Canastra. Ministério do Meio ambiente/Instituto Brasileiro do Meio Ambiente e dos Recursos Renováveis, disponível em <http://www.icmbio.gov.br/portal/images/stories/imgs-unidades-coservacao/PM_PNSC_Resumo_Executivo.PDF> acessado em 25 de agosto de 2013. 2005"
LYTHRACEAE,"Diplusodon canastrensis",profile,threats,"MMA/IBAMA- Plano de Manejo do Parque Nacional da Serra da Canastra. Ministério do Meio ambiente/Instituto Brasileiro do Meio Ambiente e dos Recursos Renováveis, disponível em <http://www.icmbio.gov.br/portal/images/stories/imgs-unidades-coservacao/PM_PNSC_Resumo_Executivo.PDF> acessado em 25 de agosto de 2013. 2005"
LYTHRACEAE,"Diplusodon canastrensis",profile,threats,"MMA/IBAMA- Plano de Manejo do Parque Nacional da Serra da Canastra. Ministério do Meio ambiente/Instituto Brasileiro do Meio Ambiente e dos Recursos Renováveis, disponível em <http://www.icmbio.gov.br/portal/images/stories/imgs-unidades-coservacao/PM_PNSC_Resumo_Executivo.PDF> acessado em 25 de agosto de 2013. 2005"
LYTHRACEAE,"Diplusodon canastrensis",profile,threats,"Secretaria de Estado de Turismo de Minas Gerais, 2013"
LYTHRACEAE,"Diplusodon canastrensis",profile,threats,"MMA/IBAMA- Plano de Manejo do Parque Nacional da Serra da Canastra. Ministério do Meio ambiente/Instituto Brasileiro do Meio Ambiente e dos Recursos Renováveis, disponível em <http://www.icmbio.gov.br/portal/images/stories/imgs-unidades-coservacao/PM_PNSC_Resumo_Executivo.PDF> acessado em 25 de agosto de 2013. 2005"
LYTHRACEAE,"Diplusodon canastrensis",profile,threats,"MMA/IBAMA- Plano de Manejo do Parque Nacional da Serra da Canastra. Ministério do Meio ambiente/Instituto Brasileiro do Meio Ambiente e dos Recursos Renováveis, disponível em <http://www.icmbio.gov.br/portal/images/stories/imgs-unidades-coservacao/PM_PNSC_Resumo_Executivo.PDF> acessado em 25 de agosto de 2013. 2005"
LYTHRACEAE,"Diplusodon canastrensis",profile,threats,"AZEVEDO, A.A.; ARAÚJO, H.R. Processo De Estruturação da Gestão do uso público da Gruta do Salitre, Diamantina, Minas Gerais. Anais do 31º Congresso Brasileiro de Espeleologia, Ponta Grossa – PR, 21-24 de julho de 2011 – Sociedade Brasileira de Espeleologia."
LYTHRACEAE,"Diplusodon capitalensis",profile,distribution,"CAVALCANTI, T.B.; GRAHAM, S. 2013. Lythraceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://reflora.jbrj.gov.br/jabot/floradobrasil/FB115753)"
LYTHRACEAE,"Diplusodon capitalensis",profile,distribution,"CAVALCANTE, T.B.; NORONHA, S.E. Lythraceae In: GIULIETTI, A. M.; RAPINI, A.; ANDRADE, M. J. G.; QUEIROZ, L. P. DE; SILVA, J. M. C. D. (Eds.). Plantas Raras do Brasil. Belo Horizonte: Conservaçao Internacional; Univesidade Estadual de Feira de Santana, 2009. p. 496."
LYTHRACEAE,"Diplusodon capitalensis",profile,ecology,"CAVALCANTE, T.B.; NORONHA, S.E. Lythraceae In: GIULIETTI, A. M.; RAPINI, A.; ANDRADE, M. J. G.; QUEIROZ, L. P. DE; SILVA, J. M. C. D. (Eds.). Plantas Raras do Brasil. Belo Horizonte: Conservaçao Internacional; Univesidade Estadual de Feira de Santana, 2009. p. 496."
LYTHRACEAE,"Diplusodon capitalensis",profile,threats,"CARVALHO, E.A.; ROMERO, M.A.B. A insustentabilidade do desenvolvimento urbano das capitais brasileiras. Revista Brasileira de Estudos Urbanos e Regionais, 2013"
LYTHRACEAE,"Diplusodon capitalensis",profile,threats,"SANO, E.E.; ROSA; R.; BRITO, J.L.S.; FERREIRA, L.G. Mapeamento do uso do solo e cobertura vegetal - Bioma Cerrado: ano base 2002. Brasília-DF . MMA/Série Biodiversidades, v.36. 2010. 96 p."
LYTHRACEAE,"Diplusodon capitalensis",profile,threats,"SANO, E.E.; ROSA; R.; BRITO, J.L.S.; FERREIRA, L.G. Mapeamento do uso do solo e cobertura vegetal - Bioma Cerrado: ano base 2002. Brasília-DF . MMA/Série Biodiversidades, v.36. 2010. 96 p."
LYTHRACEAE,"Diplusodon capitatus",profile,distribution,"CAVALCANTI, T.B.; GRAHAM, S. 2013. Lythraceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://reflora.jbrj.gov.br/jabot/floradobrasil/FB115753)"
LYTHRACEAE,"Diplusodon capitatus",profile,distribution,"CAVALCANTE, T.B.; NORONHA, S.E. Lythraceae In: GIULIETTI, A. M.; RAPINI, A.; ANDRADE, M. J. G.; QUEIROZ, L. P. DE; SILVA, J. M. C. D. (Eds.). Plantas Raras do Brasil. Belo Horizonte: Conservaçao Internacional; Univesidade Estadual de Feira de Santana, 2009. p. 496."
LYTHRACEAE,"Diplusodon capitatus",profile,ecology,"CAVALCANTE, T.B.; NORONHA, S.E. Lythraceae In: GIULIETTI, A. M.; RAPINI, A.; ANDRADE, M. J. G.; QUEIROZ, L. P. DE; SILVA, J. M. C. D. (Eds.). Plantas Raras do Brasil. Belo Horizonte: Conservaçao Internacional; Univesidade Estadual de Feira de Santana, 2009. p. 496."
LYTHRACEAE,"Diplusodon capitatus",profile,threats,"CAVALCANTE, T.B.; NORONHA, S.E. Lythraceae In: GIULIETTI, A. M.; RAPINI, A.; ANDRADE, M. J. G.; QUEIROZ, L. P. DE; SILVA, J. M. C. D. (Eds.). Plantas Raras do Brasil. Belo Horizonte: Conservaçao Internacional; Univesidade Estadual de Feira de Santana, 2009. p. 496."
LYTHRACEAE,"Diplusodon capitatus",profile,threats,"CAVALCANTE, T.B.; NORONHA, S.E. Lythraceae In: GIULIETTI, A. M.; RAPINI, A.; ANDRADE, M. J. G.; QUEIROZ, L. P. DE; SILVA, J. M. C. D. (Eds.). Plantas Raras do Brasil. Belo Horizonte: Conservaçao Internacional; Univesidade Estadual de Feira de Santana, 2009. p. 496."
LYTHRACEAE,"Diplusodon chapadensis",profile,distribution,"CAVALCANTE, T.B.; NORONHA, S.E. Lythraceae In: GIULIETTI, A. M.; RAPINI, A.; ANDRADE, M. J. G.; QUEIROZ, L. P. DE; SILVA, J. M. C. D. (Eds.). Plantas Raras do Brasil. Belo Horizonte: Conservaçao Internacional; Univesidade Estadual de Feira de Santana, 2009. p. 496."
LYTHRACEAE,"Diplusodon chapadensis",profile,ecology,"CAVALCANTI, T.B.; GRAHAM, S. 2013. Lythraceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://reflora.jbrj.gov.br/jabot/floradobrasil/FB115753)"
LYTHRACEAE,"Diplusodon chapadensis",profile,ecology,"CAVALCANTE, T.B.; NORONHA, S.E. Lythraceae In: GIULIETTI, A. M.; RAPINI, A.; ANDRADE, M. J. G.; QUEIROZ, L. P. DE; SILVA, J. M. C. D. (Eds.). Plantas Raras do Brasil. Belo Horizonte: Conservaçao Internacional; Univesidade Estadual de Feira de Santana, 2009. p. 496."
LYTHRACEAE,"Diplusodon chapadensis",profile,threats,"MMA/ICMBio. Plano de Manejo Parque Nacional Chapada dos Veadeiros. Brasília, DF. Presente em: <http://www.icmbio.gov.br/portal/images/stories/imgs-unidades-coservacao/pm_chapada_dos_veadeiros_1.pdf>., 2009. Acessado em 03 set. 2013."
LYTHRACEAE,"Diplusodon chapadensis",profile,threats,"SANO, E.E.; ROSA; R.; BRITO, J.L.S.; FERREIRA, L.G. Mapeamento do uso do solo e cobertura vegetal - Bioma Cerrado: ano base 2002. Brasília-DF . MMA/Série Biodiversidades, v.36. 2010. 96 p."
LYTHRACEAE,"Diplusodon chapadensis",profile,threats,"SANO, E.E.; ROSA; R.; BRITO, J.L.S.; FERREIRA, L.G. Mapeamento do uso do solo e cobertura vegetal - Bioma Cerrado: ano base 2002. Brasília-DF . MMA/Série Biodiversidades, v.36. 2010. 96 p."
LYTHRACEAE,"Diplusodon chapadensis",profile,threats,"MMA/ICMBio. Plano de Manejo Parque Nacional Chapada dos Veadeiros. Brasília, DF. Presente em: <http://www.icmbio.gov.br/portal/images/stories/imgs-unidades-coservacao/pm_chapada_dos_veadeiros_1.pdf>., 2009. Acessado em 03 set. 2013."
LYTHRACEAE,"Diplusodon chapadensis",profile,threats,"ZILLER, S.R. Os processos de degradação ambiental originados por plantas exóticas invasoras. Revista Ambiente Florestal. Disponível em: <http://institutohorus.org.br/download/artigos/Ciencia%20Hoje.pdf> 2001. Acessado em 28 ago. 2013."
LYTHRACEAE,"Diplusodon decussatus",profile,distribution,"CAVALCANTI, T.B.; GRAHAM, S. 2013. Lythraceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://reflora.jbrj.gov.br/jabot/floradobrasil/FB115753)"
LYTHRACEAE,"Diplusodon decussatus",profile,ecology,"CAVALCANTI, T.B.; GRAHAM, S. 2013. Lythraceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://reflora.jbrj.gov.br/jabot/floradobrasil/FB115753)"
LYTHRACEAE,"Diplusodon decussatus",profile,ecology,"CAVALCANTE, T.B.; NORONHA, S.E. Lythraceae In: GIULIETTI, A. M.; RAPINI, A.; ANDRADE, M. J. G.; QUEIROZ, L. P. DE; SILVA, J. M. C. D. (Eds.). Plantas Raras do Brasil. Belo Horizonte: Conservaçao Internacional; Univesidade Estadual de Feira de Santana, 2009. p. 496."
LYTHRACEAE,"Diplusodon decussatus",profile,threats,"SANO, E.E.; ROSA; R.; BRITO, J.L.S.; FERREIRA, L.G. Mapeamento do uso do solo e cobertura vegetal - Bioma Cerrado: ano base 2002. Brasília-DF . MMA/Série Biodiversidades, v.36. 2010. 96 p."
LYTHRACEAE,"Diplusodon decussatus",profile,threats,"SANO, E.E.; ROSA; R.; BRITO, J.L.S.; FERREIRA, L.G. Mapeamento do uso do solo e cobertura vegetal - Bioma Cerrado: ano base 2002. Brasília-DF . MMA/Série Biodiversidades, v.36. 2010. 96 p."
LYTHRACEAE,"Diplusodon floribundus",profile,distribution,"CAVALCANTI, T.B.; GRAHAM, S. 2013. Lythraceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://reflora.jbrj.gov.br/jabot/floradobrasil/FB115753)"
LYTHRACEAE,"Diplusodon floribundus",profile,ecology,"CAVALCANTI, T.B.; GRAHAM, S. 2013. Lythraceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://reflora.jbrj.gov.br/jabot/floradobrasil/FB115753)"
LYTHRACEAE,"Diplusodon floribundus",profile,ecology,"CAVALCANTE, T.B.; NORONHA, S.E. Lythraceae In: GIULIETTI, A. M.; RAPINI, A.; ANDRADE, M. J. G.; QUEIROZ, L. P. DE; SILVA, J. M. C. D. (Eds.). Plantas Raras do Brasil. Belo Horizonte: Conservaçao Internacional; Univesidade Estadual de Feira de Santana, 2009. p. 496."
LYTHRACEAE,"Diplusodon floribundus",profile,threats,"SANO, E.E.; ROSA; R.; BRITO, J.L.S.; FERREIRA, L.G. Mapeamento do uso do solo e cobertura vegetal - Bioma Cerrado: ano base 2002. Brasília-DF . MMA/Série Biodiversidades, v.36. 2010. 96 p."
LYTHRACEAE,"Diplusodon floribundus",profile,threats,"IBGE-Instituto Brasileiro de Geografia e Estatística. Cidades@ Niquelândia Disponível em: < http://www.ibge.gov.br/cidadesat/xtras/pesqmun.php?pesqmun=niquelandia >. Acessado em 24 de agosto . 2013"
LYTHRACEAE,"Diplusodon floribundus",profile,threats,"SANO, E.E.; ROSA; R.; BRITO, J.L.S.; FERREIRA, L.G. Mapeamento do uso do solo e cobertura vegetal - Bioma Cerrado: ano base 2002. Brasília-DF . MMA/Série Biodiversidades, v.36. 2010. 96 p."
LYTHRACEAE,"Diplusodon floribundus",profile,threats,"IBGE-Instituto Brasileiro de Geografia e Estatística. Cidades@ Niquelândia Disponível em: < http://www.ibge.gov.br/cidadesat/xtras/pesqmun.php?pesqmun=niquelandia >. Acessado em 24 de agosto . 2013"
LYTHRACEAE,"Diplusodon glocimarii",profile,distribution,"CAVALCANTI, T.B.; GRAHAM, S. 2013. Lythraceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://reflora.jbrj.gov.br/jabot/floradobrasil/FB115753)"
LYTHRACEAE,"Diplusodon glocimarii",profile,distribution,"CAVALCANTE, T.B.; NORONHA, S.E. Lythraceae In: GIULIETTI, A. M.; RAPINI, A.; ANDRADE, M. J. G.; QUEIROZ, L. P. DE; SILVA, J. M. C. D. (Eds.). Plantas Raras do Brasil. Belo Horizonte: Conservaçao Internacional; Univesidade Estadual de Feira de Santana, 2009. p. 496."
LYTHRACEAE,"Diplusodon glocimarii",profile,ecology,"CAVALCANTI, T.B.; GRAHAM, S. 2013. Lythraceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://reflora.jbrj.gov.br/jabot/floradobrasil/FB115753)"
LYTHRACEAE,"Diplusodon glocimarii",profile,ecology,"CAVALCANTE, T.B.; NORONHA, S.E. Lythraceae In: GIULIETTI, A. M.; RAPINI, A.; ANDRADE, M. J. G.; QUEIROZ, L. P. DE; SILVA, J. M. C. D. (Eds.). Plantas Raras do Brasil. Belo Horizonte: Conservaçao Internacional; Univesidade Estadual de Feira de Santana, 2009. p. 496."
LYTHRACEAE,"Diplusodon glocimarii",profile,threats,"MMA/IBAMA- Plano de Manejo do Parque Nacional da Serra da Canastra. Ministério do Meio ambiente/Instituto Brasileiro do Meio Ambiente e dos Recursos Renováveis, disponível em <http://www.icmbio.gov.br/portal/images/stories/imgs-unidades-coservacao/PM_PNSC_Resumo_Executivo.PDF> acessado em 25 de agosto de 2013. 2005"
LYTHRACEAE,"Diplusodon glocimarii",profile,threats,"SANO, E.E.; ROSA; R.; BRITO, J.L.S.; FERREIRA, L.G. Mapeamento do uso do solo e cobertura vegetal - Bioma Cerrado: ano base 2002. Brasília-DF . MMA/Série Biodiversidades, v.36. 2010. 96 p."
LYTHRACEAE,"Diplusodon glocimarii",profile,threats,"MMA/IBAMA- Plano de Manejo do Parque Nacional da Serra da Canastra. Ministério do Meio ambiente/Instituto Brasileiro do Meio Ambiente e dos Recursos Renováveis, disponível em <http://www.icmbio.gov.br/portal/images/stories/imgs-unidades-coservacao/PM_PNSC_Resumo_Executivo.PDF> acessado em 25 de agosto de 2013. 2005"
LYTHRACEAE,"Diplusodon glocimarii",profile,threats,"SANO, E.E.; ROSA; R.; BRITO, J.L.S.; FERREIRA, L.G. Mapeamento do uso do solo e cobertura vegetal - Bioma Cerrado: ano base 2002. Brasília-DF . MMA/Série Biodiversidades, v.36. 2010. 96 p."
LYTHRACEAE,"Diplusodon glocimarii",profile,threats,"MMA/IBAMA- Plano de Manejo do Parque Nacional da Serra da Canastra. Ministério do Meio ambiente/Instituto Brasileiro do Meio Ambiente e dos Recursos Renováveis, disponível em <http://www.icmbio.gov.br/portal/images/stories/imgs-unidades-coservacao/PM_PNSC_Resumo_Executivo.PDF> acessado em 25 de agosto de 2013. 2005"
LYTHRACEAE,"Diplusodon glocimarii",profile,threats,"MMA/IBAMA- Plano de Manejo do Parque Nacional da Serra da Canastra. Ministério do Meio ambiente/Instituto Brasileiro do Meio Ambiente e dos Recursos Renováveis, disponível em <http://www.icmbio.gov.br/portal/images/stories/imgs-unidades-coservacao/PM_PNSC_Resumo_Executivo.PDF> acessado em 25 de agosto de 2013. 2005"
LYTHRACEAE,"Diplusodon glocimarii",profile,threats,"MMA/IBAMA- Plano de Manejo do Parque Nacional da Serra da Canastra. Ministério do Meio ambiente/Instituto Brasileiro do Meio Ambiente e dos Recursos Renováveis, disponível em <http://www.icmbio.gov.br/portal/images/stories/imgs-unidades-coservacao/PM_PNSC_Resumo_Executivo.PDF> acessado em 25 de agosto de 2013. 2005"
LYTHRACEAE,"Diplusodon glocimarii",profile,threats,"MMA/IBAMA- Plano de Manejo do Parque Nacional da Serra da Canastra. Ministério do Meio ambiente/Instituto Brasileiro do Meio Ambiente e dos Recursos Renováveis, disponível em <http://www.icmbio.gov.br/portal/images/stories/imgs-unidades-coservacao/PM_PNSC_Resumo_Executivo.PDF> acessado em 25 de agosto de 2013. 2005"
LYTHRACEAE,"Diplusodon glocimarii",profile,threats,"MMA/IBAMA- Plano de Manejo do Parque Nacional da Serra da Canastra. Ministério do Meio ambiente/Instituto Brasileiro do Meio Ambiente e dos Recursos Renováveis, disponível em <http://www.icmbio.gov.br/portal/images/stories/imgs-unidades-coservacao/PM_PNSC_Resumo_Executivo.PDF> acessado em 25 de agosto de 2013. 2005"
LYTHRACEAE,"Diplusodon glocimarii",profile,threats,"MMA/IBAMA- Plano de Manejo do Parque Nacional da Serra da Canastra. Ministério do Meio ambiente/Instituto Brasileiro do Meio Ambiente e dos Recursos Renováveis, disponível em <http://www.icmbio.gov.br/portal/images/stories/imgs-unidades-coservacao/PM_PNSC_Resumo_Executivo.PDF> acessado em 25 de agosto de 2013. 2005"
LYTHRACEAE,"Diplusodon grahamae",profile,taxonomicNotes,"CAVALCANTI, T.B. Novas espécies de Diplusodon Pohl (Lythraceae) do Planalto Central e Estado de Minas Gerais, Brasil. Acta Botanica Brasilica, v.21, n.4, p.807-812, 2007. "
LYTHRACEAE,"Diplusodon grahamae",profile,distribution,"CAVALCANTI, T.B.; GRAHAM, S. 2013. Lythraceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://reflora.jbrj.gov.br/jabot/floradobrasil/FB115753)"
LYTHRACEAE,"Diplusodon grahamae",profile,distribution,"CAVALCANTE, T.B.; NORONHA, S.E. Lythraceae In: GIULIETTI, A. M.; RAPINI, A.; ANDRADE, M. J. G.; QUEIROZ, L. P. DE; SILVA, J. M. C. D. (Eds.). Plantas Raras do Brasil. Belo Horizonte: Conservaçao Internacional; Univesidade Estadual de Feira de Santana, 2009. p. 496."
LYTHRACEAE,"Diplusodon grahamae",profile,ecology,"CAVALCANTI, T.B.; GRAHAM, S. 2013. Lythraceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://reflora.jbrj.gov.br/jabot/floradobrasil/FB115753)"
LYTHRACEAE,"Diplusodon grahamae",profile,ecology,"CAVALCANTI, T.B. Novas espécies de Diplusodon Pohl (Lythraceae) do Planalto Central e Estado de Minas Gerais, Brasil. Acta Botanica Brasilica, v.21, n.4, p.807-812, 2007. "
