family,scientificNameWithoutAuthorship,scientificNameAuthorship
ARISTOLOCHIACEAE,"Aristolochia wendeliana",Hoehne
ARNELLIACEAE,"Gongylanthus liebmannianus","(Lindenb. & Gottsche) Steph."
ARNELLIACEAE,"Southbya organensis",Herzog
ASPLENIACEAE,"Asplenium austrobrasiliense","(Christ) Maxon"
ASPLENIACEAE,"Asplenium beckeri",Brade
ASPLENIACEAE,"Asplenium bradeanum",Handro
ASPLENIACEAE,"Asplenium campos-portoi",Brade
ASPLENIACEAE,"Asplenium castaneum","Schltdl. & Cham."
ASPLENIACEAE,"Asplenium lacinulatum",Schrad.
ASPLENIACEAE,"Asplenium muellerianum",Rosenst.
ASPLENIACEAE,"Asplenium praemorsum",Sw.
ASPLENIACEAE,"Asplenium schwackei",Christ
ASPLENIACEAE,"Asplenium ulbrichtii",Rosenst.
ASPLENIACEAE,"Asplenium wacketii",Rosenst.
ASTERACEAE,"Acmella pusilla","(Hook. & Arn.) R.K.Jansen"
ASTERACEAE,"Acmella serratifolia",R.K.Jansen
ASTERACEAE,"Acritopappus catolesensis","D.J.N.Hind & Bautista"
ASTERACEAE,"Acritopappus connatifolius","(Soar.Nunes) R.M.King & H.Rob."
ASTERACEAE,"Acritopappus irwinii","R.M.King & H.Rob."
ASTERACEAE,"Acritopappus pintoi","Bautista & D.J.N.Hind"
ASTERACEAE,"Agrianthus almasensis",D.J.N.Hind
ASTERACEAE,"Agrianthus giuliettiae",D.J.N.Hind
ASTERACEAE,"Anteremanthus hatschbachii",H.Rob.
ASTERACEAE,"Aspilia almasensis",D.J.N.Hind
ASTERACEAE,"Aspilia attenuata","(Gardner) Baker"
ASTERACEAE,"Aspilia clausseniana",Baker
ASTERACEAE,"Aspilia cordifolia",J.U.Santos
ASTERACEAE,"Aspilia cylindrocephala",H.Rob.
ASTERACEAE,"Aspilia floribunda","(Gardner) Baker"
ASTERACEAE,"Aspilia grazielae",J.U.Santos
ASTERACEAE,"Aspilia paraensis","(Huber) J.U.Santos"
ASTERACEAE,"Aspilia pohlii","(Sch.Bip. ex Baker) Baker"
ASTERACEAE,"Aspilia procumbens",Baker
ASTERACEAE,"Aspilia silphioides","(Hook. & Arn.) Benth. & Hook."
ASTERACEAE,"Austrocritonia angulicaulis","(Sch.Bip. ex Baker) R.M.King & H.Rob."
ASTERACEAE,"Austroeupatorium rosmarinaceum","(Cabrera & Vittet) R.M.King & H.Rob."
ASTERACEAE,"Baccharis brevifolia",DC.
ASTERACEAE,"Baccharis concinna",G.M.Barroso
ASTERACEAE,"Baccharis elliptica",Gardner
ASTERACEAE,"Baccharis grandimucronata",Malag.
ASTERACEAE,"Baccharis hypericifolia",Baker
ASTERACEAE,"Baccharis lychnophora",Gardner
ASTERACEAE,"Baccharis megapotamica",Spreng.
ASTERACEAE,"Baccharis paranensis","Heering & DusÃÂ©n"
ASTERACEAE,"Baccharis penningtonii",Heering
ASTERACEAE,"Baccharis polyphylla",Gardner
ASTERACEAE,"Baccharis pseudo-alpestris",Malag.
ASTERACEAE,"Baccharis sagittalis","(Less.) DC."
ASTERACEAE,"Baccharis sphenophylla","DusÃÂ©n ex Malme"
ASTERACEAE,"Barrosoa apiculata","(Gardner) R.M.King & H.Rob."
ASTERACEAE,"Bidens bipinnata",L.
ASTERACEAE,"Calea abbreviata","Pruski & Urbatsch"
ASTERACEAE,"Calea acaulis",Baker
ASTERACEAE,"Calea brittoniana",Pruski
ASTERACEAE,"Calea clausseniana",Baker
ASTERACEAE,"Calea clematidea",Baker
ASTERACEAE,"Calea cymosa",Less.
ASTERACEAE,"Calea gentianoides",DC.
ASTERACEAE,"Calea heteropappa","Pruski & Urbatsch"
ASTERACEAE,"Calea kristiniae",Pruski
ASTERACEAE,"Calea lantanoides",Gardner
ASTERACEAE,"Calea polycephala","(Baker) H.Rob."
ASTERACEAE,"Calea serrata",Less.
ASTERACEAE,"Campuloclinium parvulum","(Glaz.) R.M.King & H.Rob."
ASTERACEAE,"Campuloclinium riedelii","(Baker) R.M.King & H.Rob."
ASTERACEAE,"Catolesia mentiens",D.J.N.Hind
ASTERACEAE,"Chaptalia chapadensis",D.J.N.Hind
ASTERACEAE,"Chaptalia cordifolia","(Baker) Cabrera"
ASTERACEAE,"Chaptalia hermogenis",M.D.Moraes
ASTERACEAE,"Chaptalia martii","(Baker) Zardini"
ASTERACEAE,"Chionolaena lychnophorioides",Sch.Bip.
ASTERACEAE,"Chresta souzae",H.Rob.
ASTERACEAE,"Chresta sphaerocephala",DC.
ASTERACEAE,"Chromolaena arrayana","(Gardner) R.M.King & H.Rob."
ASTERACEAE,"Chromolaena costatipes","(B.L.Rob.) R.M.King & H.Rob."
ASTERACEAE,"Chromolaena elliptica","(Hook. & Arn.) R.M.King & H.Rob."
ASTERACEAE,"Chromolaena latisquamulosa","(Hieron.) R.M.King & H.Rob."
ASTERACEAE,"Chromolaena rhinanthacea","(DC.) R.M.King & H.Rob."
ASTERACEAE,"Chronopappus bifrons","(DC. ex Pers.) DC."
ASTERACEAE,"Chrysolaena nicolackii",H.Rob.
ASTERACEAE,"Cololobus longiangustatus","( G.M.Barroso ) H.Rob."
ASTERACEAE,"Cololobus rupestris","(Gardner) H.Rob."
ASTERACEAE,"Conocliniopsis prasiifolia","(DC.) R.M.King & H.Rob."
ASTERACEAE,"Dasyanthina serrata","(Less.) H.Rob."
ASTERACEAE,"Dasycondylus resinosus","(Spreng.) R.M.King & H.Rob."
ASTERACEAE,"Dasyphyllum synacanthum","(Baker) Cabrera"
ASTERACEAE,"Dendrophorbium catharinense","(DusÃÂ©n ex Cabrera) C.Jeffrey"
ASTERACEAE,"Dendrophorbium paranense","(Malme) Matzenb. & Baptista"
ASTERACEAE,"Dendrophorbium pluricephalum","(Cabrera) C.Jeffrey"
ASTERACEAE,"Dimerostemma annuum","(Hassl.) H. Rob."
ASTERACEAE,"Dimerostemma apense","(Chodat) M.D.Moraes"
ASTERACEAE,"Dimerostemma arnottii","(Baker) M.D.Moraes"
ASTERACEAE,"Dimerostemma bahiense","(H.Rob.) M.D.Moraes"
ASTERACEAE,"Dimerostemma bishopii",H.Rob.
ASTERACEAE,"Dimerostemma episcopale","(H.Rob.) H.Rob."
ASTERACEAE,"Dimerostemma grazielae",H.Rob.
ASTERACEAE,"Dimerostemma myrtifolium","(Chodat) M.D.Moraes"
ASTERACEAE,"Disynaphia ericoides","(DC.) R.M.King & H.Rob."
ASTERACEAE,"Disynaphia variolata","(B.L.Rob.) R.M.King & H.Rob."
ASTERACEAE,"Echinocoryne echinocephala","(H.Rob.) H.Rob."
ASTERACEAE,"Egletes viscosa","(L.) Less."
ASTERACEAE,"Enydra anagallis",Gardner
ASTERACEAE,"Eremanthus argenteus","MacLeish & H.Schumach."
ASTERACEAE,"Eremanthus capitatus","(Spreng.) MacLeish"
ASTERACEAE,"Eremanthus crotonoides","(DC.) Sch.Bip."
ASTERACEAE,"Eremanthus leucodendron",Mattf.
ASTERACEAE,"Eremanthus seidelii","MacLeish & H.Schumach."
ASTERACEAE,"Chromolaena angusticeps","(Malme) R.M.King & H.Rob."
ASTERACEAE,"Eupatorium lineatum","Sch.Bip. ex Baker"
ASTERACEAE,"Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob."
ASTERACEAE,"Fleischmannia remotifolia","(DC.) R.M.King & H.Rob."
ASTERACEAE,"Gardnerina angustata","(Gardner) R.M.King & H.Rob."
ASTERACEAE,"Gochnatia argyrea","(Dusen ex Malme) Cabrera"
ASTERACEAE,"Gochnatia cordata",Less.
ASTERACEAE,"Gochnatia hatschbachii",Cabrera
ASTERACEAE,"Gochnatia mollisima","(Malme) Cabrera"
ASTERACEAE,"Gochnatia orbiculata","(Malme) Cabrera"
ASTERACEAE,"Gochnatia polymorpha subsp. polymorpha","(Less.) Cabrera"
ASTERACEAE,"Gochnatia ramboi",Cabrera
ASTERACEAE,"Gochnatia rotundifolia",Less.
ASTERACEAE,"Gochnatia sordida","(Less.) Cabrera"
ASTERACEAE,"Gyptis vernoniopsis","(Sch.Bip. ex Baker) R.M.King & H.Rob."
ASTERACEAE,"Hatschbachiella polyclada","(DusÃÂ©n ex Malme) R.M.King & H.Rob."
ASTERACEAE,"Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob."
ASTERACEAE,"Heterocoma albida","(DC. ex Pers.) DC."
ASTERACEAE,"Heterocondylus amphidyctius","(DC.) R.M.King & H.Rob."
ASTERACEAE,"Heterocondylus lysimachioides","(Chodat) R.M.King & H.Rob."
ASTERACEAE,"Heterocondylus pumilus","(Gardner) R.M.King & H.Rob."
ASTERACEAE,"Hoehnephytum almasense",D.J.N.Hind
ASTERACEAE,"Holocheilus hieracioides","(D.Don) Cabrera"
ASTERACEAE,"Holocheilus monocephalus",Mondin
ASTERACEAE,"Holocheilus pinnatifidus","(Less.) Cabrera"
ASTERACEAE,"Hysterionica pinnatiloba","Matzenb. & Sobral"
ASTERACEAE,"Hysterionica pinnatisecta","Matzenb. & Sobral"
ASTERACEAE,"Ianthopappus corymbosus","(Less.) Roque & D.J.N.Hind"
ASTERACEAE,"Ichthyothere connata",S.F.Blake
ASTERACEAE,"Ichthyothere elliptica",H.Rob.
ASTERACEAE,"Ichthyothere integrifolia","(DC.) Baker"
ASTERACEAE,"Idiothamnus pseudorgyalis","R.M.King & H.Rob."
ASTERACEAE,"Isostigma crithmifolium",Less.
ASTERACEAE,"Isostigma peucedanifolium","(Spreng.) Less."
ASTERACEAE,"Isostigma speciosum",Less.
ASTERACEAE,"Lepidaploa almasensis","(D.J.N.Hind) H.Rob."
ASTERACEAE,"Lepidaploa chamissonis","(Less.) H.Rob."
ASTERACEAE,"Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob."
ASTERACEAE,"Lepidaploa luetzelburgii","(Mattf.) H.Rob."
ASTERACEAE,"Lepidaploa pseudaurea","(D.J.N.Hind) H.Rob."
ASTERACEAE,"Lepidaploa spixiana","(Mart. ex DC.) H.Rob."
ASTERACEAE,"Leptostelma catharinensis","(Cabrera) A.M.Teles & Sobral"
ASTERACEAE,"Lessingianthus adenophyllus","(Mart. ex DC.) H.Rob."
ASTERACEAE,"Lessingianthus asteriflorus","(Mart. ex DC.) H.Rob."
ASTERACEAE,"Lessingianthus constrictus","(Matzenb. & Mafiol.) Dematt."
ASTERACEAE,"Lessingianthus eitenii","(H.Rob.) H.Rob."
ASTERACEAE,"Lessingianthus elegans","(Gardner) H.Rob."
ASTERACEAE,"Lessingianthus exiguus","(Cabrera) H.Rob."
ASTERACEAE,"Lessingianthus grandiflorus","(Less.) H.Rob."
ASTERACEAE,"Lessingianthus irwinii","(G.M.Barroso) H.Rob."
ASTERACEAE,"Lessingianthus niederleinii","(Hieron.) H.Rob."
ASTERACEAE,"Lessingianthus reitzianus","(Cabrera) H.Rob."
ASTERACEAE,"Lessingianthus souzae","(H.Rob.) H.Rob."
ASTERACEAE,"Lessingianthus westermanii","(Ekman & DusÃÂ©n ex Malme) H.Rob."
ASTERACEAE,"Lessingianthus pumillus","(Vell.) H.Rob."
ASTERACEAE,"Lomatozona artemisiifolia",Baker
ASTERACEAE,"Lulia nervosa","(Less.) Zardini"
ASTERACEAE,"Lychnophora albertinioides",Gardner
ASTERACEAE,"Lychnophora blanchetii",Sch.Bip.
ASTERACEAE,"Lychnophora brunioides",Mart.
ASTERACEAE,"Lychnophora crispa",Mattf.
ASTERACEAE,"Lychnophora diamantinana","Coile & Jones"
ASTERACEAE,"Lychnophora ericoides",Mart.
ASTERACEAE,"Lychnophora gardneri",Sch.Bip.
ASTERACEAE,"Lychnophora granmogolensis","(Duarte) Semir"
ASTERACEAE,"Lychnophora humillima",Sch.Bip.
ASTERACEAE,"Lychnophora markgravii",G.M.Barroso
ASTERACEAE,"Lychnophora passerina","(Mart. ex DC.) Gardner"
ASTERACEAE,"Lychnophora phylicifolia",DC.
ASTERACEAE,"Lychnophora pinaster",Mart.
ASTERACEAE,"Lychnophora pohlii",Sch.Bip.
ASTERACEAE,"Lychnophora ramosissima",Gardner
ASTERACEAE,"Lychnophora regis",H.Rob.
ASTERACEAE,"Lychnophora santosii",H.Rob.
ASTERACEAE,"Lychnophora sellowii",Sch.Bip.
ASTERACEAE,"Lychnophora sericea",D.J.N.Hind
ASTERACEAE,"Lychnophora souzae",H.Rob.
ASTERACEAE,"Lychnophora syncephala","(Sch.Bip.) Sch.Bip."
ASTERACEAE,"Lychnophora tomentosa","(Mart. ex DC.) Sch.Bip."
ASTERACEAE,"Lychnophora villosissima",Mart.
ASTERACEAE,"Lychnophoriopsis damazioi","(Beauverd) H.Rob."
ASTERACEAE,"Lychnophoriopsis hatschbachii",H.Rob.
ASTERACEAE,"Lychnophoriopsis heterotheca",Sch.Bip.
ASTERACEAE,"Melanthera latifolia","(Gardner) Cabrera"
ASTERACEAE,"Mikania alvimii","R.M.King & H.Rob."
ASTERACEAE,"Mikania anethifolia","(DC.) Matzenb."
ASTERACEAE,"Mikania biformis",DC.
ASTERACEAE,"Mikania capricorni",B.L.Rob.
ASTERACEAE,"Mikania chlorolepis",Baker
ASTERACEAE,"Mikania cipoensis",G.M.Barroso
ASTERACEAE,"Mikania clematidifolia",DusÃÂ©n
ASTERACEAE,"Mikania decumbens",Malme
ASTERACEAE,"Mikania dusenii",B.L.Rob.
ASTERACEAE,"Mikania firmula",Baker
ASTERACEAE,"Mikania glabra",D.J.N.Hind
ASTERACEAE,"Mikania glauca","Mart. ex Baker"
ASTERACEAE,"Mikania hartbergii",W.C.Holmes
ASTERACEAE,"Mikania hastato-cordata",Malme
ASTERACEAE,"Mikania hemisphaerica","Sch.Bip. ex Baker"
ASTERACEAE,"Mikania lindleyana",DC.
ASTERACEAE,"Mikania microdonta",DC.
ASTERACEAE,"Mikania mosenii",Malme
ASTERACEAE,"Mikania neurocaula",DC.
ASTERACEAE,"Mikania oreophila","Ritter & Miotto"
ASTERACEAE,"Mikania premnifolia",Gardner
ASTERACEAE,"Mikania rufescens","Sch.Bip. ex Baker"
ASTERACEAE,"Mikania smaragdina","DusÃÂ©n ex Malme"
ASTERACEAE,"Mikania ternata","(Vell.) B.L.Rob."
ASTERACEAE,"Mikania trinervis","Hook. & Arn."
ASTERACEAE,"Mikania ulei",Hieron.
ASTERACEAE,"Mikania variifolia",Hieron.
ASTERACEAE,"Mikania warmingii",Sch.Bip.
ASTERACEAE,"Mikania glomerata",Spreng.
ASTERACEAE,"Mikania microptera",DC.
ASTERACEAE,"Mikania oblongifolia",DC.
ASTERACEAE,"Mikania pinnatiloba",DC.
ASTERACEAE,"Mikania viminea",DC.
ASTERACEAE,"Minasia alpestris","(Gardner) H.Rob."
ASTERACEAE,"Minasia pereirae",H.Rob.
ASTERACEAE,"Minasia scapigera",H.Rob.
ASTERACEAE,"Monogereion carajensis","R.M.King & G.M.Barroso"
ASTERACEAE,"Neblinaea promontoriorum","Maguire & Wurdack"
ASTERACEAE,"Neocabreria malachophylla","(Klatt) R.M.King & H.Rob."
ASTERACEAE,"Noticastrum hatschbachii",Zardini
ASTERACEAE,"Noticastrum malmei",Zardini
ASTERACEAE,"Noticastrum psammophilum","(Klatt) Cuatrec."
ASTERACEAE,"Ophryosporus freyreysii","(Thunb.) Baker"
ASTERACEAE,"Panphalea cardaminifolia",Less.
ASTERACEAE,"Panphalea maxima",Less.
ASTERACEAE,"Panphalea ramboi",Cabrera
ASTERACEAE,"Panphalea smithii",Cabrera
ASTERACEAE,"Panphalea araucariophila",Cabrera
ASTERACEAE,"Paralychnophora atkinsiae",D.J.N.Hind
ASTERACEAE,"Paralychnophora bicolor","(DC.) MacLeish"
ASTERACEAE,"Paralychnophora harleyi","(H.Rob.) D.J.N.Hind"
ASTERACEAE,"Paralychnophora patriciana",D.J.N.Hind
ASTERACEAE,"Paralychnophora reflexoauriculata","(G.M.Barroso) MacLeish"
ASTERACEAE,"Paralychnophora santosii","(H.Rob.) D.J.N.Hind"
ASTERACEAE,"Perezia eryngioides","(Cabrera) Crisci &  Martic."
ASTERACEAE,"Perezia multiflora",Less.
ASTERACEAE,"Picrosia cabreriana",A.G.Schulz
ASTERACEAE,"Picrosia longifolia",D.Don
ASTERACEAE,"Piptocarpha notata","(Less.) Baker"
ASTERACEAE,"Piptocarpha robusta",G.M.Barroso
ASTERACEAE,"Piptolepis buxoides","(Less.) Sch.Bip."
ASTERACEAE,"Piptolepis ericoides",Sch.Bip.
ASTERACEAE,"Planaltoa lychnophoroides",G.M.Barroso
ASTERACEAE,"Porophyllum bahiense",D.J.N.Hind
ASTERACEAE,"Praxelis grandiflora","(DC.) Sch.Bip."
ASTERACEAE,"Prestelia eriopus",Sch.Bip.
ASTERACEAE,"Proteopsis argentea","Mart. & Zucc. ex Sch.Bip."
ASTERACEAE,"Raulinoreitzia leptophlebia","(B.L.Rob.) R.M.King & H.Rob."
ASTERACEAE,"Richterago angustifolia","(Gardner) Roque"
ASTERACEAE,"Richterago arenaria","(Baker) Roque"
ASTERACEAE,"Richterago campestris","Roque & J.N.Nakaj."
ASTERACEAE,"Richterago caulescens",Roque
ASTERACEAE,"Richterago conduplicata",Roque
ASTERACEAE,"Richterago elegans",Roque
ASTERACEAE,"Richterago hatschbachii","(Zardini) Roque"
ASTERACEAE,"Richterago lanata",Roque
ASTERACEAE,"Richterago petiolata","Roque & J.N.Nakaj."
ASTERACEAE,"Richterago polyphylla","(Baker) Ferreyra"
ASTERACEAE,"Richterago riparia",Roque
ASTERACEAE,"Richterago stenophylla","(Cabrera) Roque"
ASTERACEAE,"Richterago suffrutescens","(Cabrera) Roque"
ASTERACEAE,"Schlechtendalia luzulifolia",Less.
ASTERACEAE,"Senecio adamantinus",Bong.
ASTERACEAE,"Senecio almasensis",Mattf.
ASTERACEAE,"Senecio caparaoensis",Cabrera
ASTERACEAE,"Senecio crassiflorus","(Poir.) DC."
ASTERACEAE,"Senecio gertii",Zardini
ASTERACEAE,"Senecio graciellae",Cabrera
ASTERACEAE,"Senecio hatschbachii",Cabrera
ASTERACEAE,"Senecio heteroschizus",Baker
ASTERACEAE,"Senecio langei",Malme
ASTERACEAE,"Senecio promatensis",Matzenb.
ASTERACEAE,"Senecio ramboanus",Cabrera
ASTERACEAE,"Senecio riograndensis",Matzenb.
ASTERACEAE,"Smallanthus araucariophilus",Mondin
ASTERACEAE,"Smallanthus connatus","(Spreng.) H.Rob."
ASTERACEAE,"Smallanthus riograndensis",Mondin
ASTERACEAE,"Stenachaenium macrocephalum","Benth. ex Benth. & Hook.f."
ASTERACEAE,"Stenopadus aracaensis",Pruski
ASTERACEAE,"Stenopadus talaumifolius",S.F.Blake
ASTERACEAE,"Stenophalium almasense",D.J.N.Hind
ASTERACEAE,"Stevia alternifolia",Hieron.
ASTERACEAE,"Stevia camporum",Baker
ASTERACEAE,"Stevia catharinensis","Cabrera & Vittet"
ASTERACEAE,"Stevia hilarii",B.L.Rob.
ASTERACEAE,"Stevia leptophylla","Sch.Bip. ex Baker"
ASTERACEAE,"Stevia organensis",Gardner
ASTERACEAE,"Stevia pohliana",Baker
ASTERACEAE,"Stevia riedelli","Sch.Bip. ex Baker"
ASTERACEAE,"Stevia selloi","(Spreng.) B.L.Rob."
ASTERACEAE,"Steyermarkina dispalata","(Gardner) R.M.King & H.Rob."
ASTERACEAE,"Stifftia fruticosa","(Vell.) D.J.N.Hind & Semir"
ASTERACEAE,"Stilpnopappus cearensis",Huber
ASTERACEAE,"Caatinganthus rubropappus","(Soar.Nunes) H.Rob."
ASTERACEAE,"Stilpnopappus semirianus",R.Esteves
ASTERACEAE,"Stilpnopappus suffruticosus",Gardner
ASTERACEAE,"Stilpnopappus tomentosus","Mart. ex DC."
ASTERACEAE,"Stomatanthes dentatus","(Gardner) H.Rob."
ASTERACEAE,"Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob."
ASTERACEAE,"Stomatanthes loefgrenii","(B.L.Rob.) H.Rob."
ASTERACEAE,"Stylotrichium corymbosum","(DC.) Mattf."
ASTERACEAE,"Stylotrichium edmundoi",G.M.Barroso
ASTERACEAE,"Stylotrichium glomeratum","Bautista et al."
ASTERACEAE,"Stylotrichium sucrei","R.M.King & H.Rob."
ASTERACEAE,"Symphyopappus casarettoi",B.L.Rob.
ASTERACEAE,"Symphyopappus lymansmithii",B.L.Rob.
ASTERACEAE,"Symphyopappus uncinatus",H.Rob.
ASTERACEAE,"Trichocline catharinensis",Cabrera
ASTERACEAE,"Trichocline linearifolia",Malme
ASTERACEAE,"Trichocline macrocephala",Less.
ASTERACEAE,"Trichocline maxima",Less.
ASTERACEAE,"Trixis glaziovii",Baker
ASTERACEAE,"Trixis pallida",Less.
ASTERACEAE,"Trixis pruskii",D.J.N.Hind
ASTERACEAE,"Trixis thyrsoidea","DusÃÂ©n ex Malme"
ASTERACEAE,"Verbesina floribunda",Gardner
ASTERACEAE,"Verbesina polyanthes",Toledo
ASTERACEAE,"Verbesina pseudoclaussenii",D.J.N.Hind
ASTERACEAE,"Vernonanthura mucronulata","(Less.) H.Rob."
ASTERACEAE,"Viguiera aspiliodies",Baker
ASTERACEAE,"Viguiera bracteata",Gardner
ASTERACEAE,"Viguiera corumbensis",Malme
ASTERACEAE,"Viguiera filifolia","Sch.Bip. ex Baker"
ASTERACEAE,"Viguiera hispida",Baker
ASTERACEAE,"Viguiera linearifolia","Chodat & Hassl."
ASTERACEAE,"Viguiera paranensis","(Malme) Santos"
ASTERACEAE,"Viguiera vernonioides",Baker
ASTERACEAE,"Wedelia macedoi",H.Rob.
ASTERACEAE,"Wedelia puberula",DC.
ASTERACEAE,"Wunderlichia azulensis","Maguire & G.M.Barroso"
ASTERACEAE,"Wunderlichia cruelsiana",Taub.
ASTERACEAE,"Wunderlichia senaeii","Glaz. ex Maguire & G.M.Barroso"
AYTONIACEAE,"Asterella venosa","(Lehm. & Lindenb.) A.Evans"
BALANOPHORACEAE,"Helosis cayennensis","(Sw.) Spreng."
BALANOPHORACEAE,"Langsdorffia hypogaea",Mart.
BALANOPHORACEAE,"Lophophytum leandri",Eichler
BEGONIACEAE,"Begonia albidula",Brade
BEGONIACEAE,"Begonia altamiroi",Brade
BEGONIACEAE,"Begonia angularis",Raddi
BEGONIACEAE,"Begonia apparicioi",Brade
BEGONIACEAE,"Begonia bahiensis",A.DC.
BEGONIACEAE,"Begonia besleriifolia",Schott
BEGONIACEAE,"Begonia brevilobata",Irmsch.
BEGONIACEAE,"Begonia coccinea",Hook.
BEGONIACEAE,"Begonia crispula",Brade
BEGONIACEAE,"Begonia curtii","L.B.Sm. & B.G.Schub."
BEGONIACEAE,"Begonia dentatiloba",A.DC.
BEGONIACEAE,"Begonia descoleana","L.B.Sm. & B.G.Schub."
BEGONIACEAE,"Begonia espiritosantensis","E.L.Jacques & Mamede"
BEGONIACEAE,"Begonia fruticosa","(Klotzsch) A.DC."
BEGONIACEAE,"Begonia handroi",Brade
BEGONIACEAE,"Begonia herbacea",Vell.
BEGONIACEAE,"Begonia hirtella",Link
BEGONIACEAE,"Begonia hispida",Schott
BEGONIACEAE,"Begonia huegelii","(Klotzsch) A.DC."
BEGONIACEAE,"Begonia ibitiocensis","E.L.Jacques & Mamede"
BEGONIACEAE,"Begonia inconspicua",Brade
BEGONIACEAE,"Begonia integerrima",Spreng.
BEGONIACEAE,"Begonia itaguassuensis",Brade
BEGONIACEAE,"Begonia itatinensis","Irmsch. ex Brade"
BEGONIACEAE,"Begonia jureiensis","S.J.Gomes da Silva & Mamede"
BEGONIACEAE,"Begonia kuhlmannii",Brade
BEGONIACEAE,"Begonia larorum","L.B.Sm. & Wassh."
BEGONIACEAE,"Begonia obscura",Brade
BEGONIACEAE,"Begonia organensis",Brade
BEGONIACEAE,"Begonia paranaensis",Brade
BEGONIACEAE,"Begonia paulensis",A.DC.
BEGONIACEAE,"Begonia perdusenii",Brade
BEGONIACEAE,"Begonia piresiana",Handro
BEGONIACEAE,"Begonia pluvialis","L.B.Sm. ex S.F.Sm. & Wassh."
BEGONIACEAE,"Begonia polygonifolia",A.DC.
BEGONIACEAE,"Begonia radicans",Vell.
BEGONIACEAE,"Begonia rufa",Thunb.
BEGONIACEAE,"Begonia ruschii",L.Kollmann
BEGONIACEAE,"Begonia salesopolensis","S.J.Gomes da Silva & Mamede"
BEGONIACEAE,"Begonia scharffii",Hook.
BEGONIACEAE,"Begonia smilacina",A.DC.
BEGONIACEAE,"Begonia stenolepis","L.B.Sm. & R.C.Sm."
BEGONIACEAE,"Begonia sylvatica","Meisn. ex A.DC."
BEGONIACEAE,"Begonia toledoana",Handro
BEGONIACEAE,"Begonia ulmifolia",Willd.
BEGONIACEAE,"Begonia undulata",Schott
BEGONIACEAE,"Begonia valdensium",A.DC.
BEGONIACEAE,"Begonia venosa","Skan ex Hook."
BEGONIACEAE,"Begonia vicina",Irmsch.
BERBERIDACEAE,"Berberis campos-portoi",Brade
BERBERIDACEAE,"Berberis kleinii",Mattos
BIGNONIACEAE,"Adenocalymma dichilum",A.H.Gentry
BIGNONIACEAE,"Adenocalymma fruticosum",A.H.Gentry
BIGNONIACEAE,"Adenocalymma magnoalatum",Scud.
BIGNONIACEAE,"Adenocalymma nervosum","Bureau & K.Schum."
BIGNONIACEAE,"Adenocalymma reticulatum","Bureau ex K.Schum."
BIGNONIACEAE,"Adenocalymma ubatubense","Assis & Semir"
BIGNONIACEAE,"Adenocalymma campicola","(Pilg.) L.G.Lohmann"
BIGNONIACEAE,"Adenocalymma paulistarum","Bureau & K.Schum."
BIGNONIACEAE,"Anemopaegma arvense","(Vell.) Stellfeld ex de Souza"
BIGNONIACEAE,"Anemopaegma mirabile","(Sandwith) A.H.Gentry"
BIGNONIACEAE,"Anemopaegma patelliforme",A.H.Gentry
BIGNONIACEAE,"Digomphia densicoma","(Mart. ex DC.) Pilg."
BIGNONIACEAE,"Fridericia caudigera","(S.Moore) L.G.Lohmann"
BIGNONIACEAE,"Fridericia crassa","(Bureau & K.Schum.) L.G.Lohmann"
BIGNONIACEAE,"Fridericia elegans","(Vell.) L.G.Lohmann"
BIGNONIACEAE,"Fridericia pubescens","(L.) L.G.Lohmann"
BIGNONIACEAE,"Godmania dardanoi","(J.C.Gomes) A.H.Gentry"
BIGNONIACEAE,"Handroanthus albus","(Cham.) Mattos"
BIGNONIACEAE,"Handroanthus arianeae","(A.H.Gentry) S.Grose"
BIGNONIACEAE,"Handroanthus botelhensis","(A.H.Gentry) S.Grose"
BIGNONIACEAE,"Handroanthus catarinensis","(A.H.Gentry) S.Grose"
BIGNONIACEAE,"Handroanthus cristatus","(A.H.Gentry) S.Grose"
BIGNONIACEAE,"Handroanthus heptaphyllus",Mattos
BIGNONIACEAE,"Handroanthus impetiginosus",Mattos
BIGNONIACEAE,"Handroanthus riodocensis","(A.H.Gentry) S.Grose"
BIGNONIACEAE,"Handroanthus selachidentatus","(A.H.Gentry) S.Grose"
BIGNONIACEAE,"Handroanthus spongiosus","(Rizzini) S.Grose"
BIGNONIACEAE,"Jacaranda bullata",A.H.Gentry
BIGNONIACEAE,"Jacaranda carajasensis",A.H.Gentry
BIGNONIACEAE,"Jacaranda crassifolia",Morawetz
BIGNONIACEAE,"Jacaranda egleri",Sandwith
BIGNONIACEAE,"Jacaranda grandifoliolata",A.H.Gentry
BIGNONIACEAE,"Jacaranda intricata","A.H.Gentry & Morawetz"
BIGNONIACEAE,"Jacaranda macrantha",Cham.
BIGNONIACEAE,"Jacaranda microcalyx",A.H.Gentry
BIGNONIACEAE,"Jacaranda puberula",Cham.
BIGNONIACEAE,"Jacaranda rugosa",A.H.Gentry
BIGNONIACEAE,"Jacaranda subalpina",Morawetz
BIGNONIACEAE,"Jacaranda ulei","Bureau & K.Schum."
