family,scientificNameWithoutAuthorship,scientificNameAuthorship,analysis,assessment,category,criteria,rationale
MELASTOMATACEAE,"Microlicia fasciculata","Mart. ex Naudin",done,published,LC,,"Espécie de ampla distribuição e ocorre em diferentes domínios fitogeográficos. Está presentes em diversas unidades de conservação (SNUC) e apesar das ameaças apontadas para dentro de algumas dessas unidades de conservação, o especialista estima a existência de até 30 subpopulações para a espécie. Portanto a espécie não está ameaçada de extinção."
MELASTOMATACEAE,"Microlicia flava",R.Romero,done,published,EN,B1ab(iii),"A espécie é rara e endêmica restrita do estado de Minas Gerais, mais precisamente da Serra da Canastra, região com alto esforço de coleta. O declínio na qualidade do habitat da espécie e a identificação de menos de cinco situações de ameaça, configuram um cenário de vulnerabilidade. Portanto, faz-se necessário o direcionamento de pesquisas e um aumento no esforço de  coleta da espécie a fim de verificar o atual estado das subpopulações da espécie."
MELASTOMATACEAE,"Microlicia fulva","(Spreng.) Cham.",done,published,LC,,"Espécie de ampla distribuição e presente em diferentes domínios fitogeográficos. Apesar da baixa cobertura média, de 0.02 a 0.11 na Serra do Ouro Preto (Messias et al. 2011) descrita em estudo,  a espécie é considerada  comum em Campos Rupestre Arbustivos e Cerrados de Altitude (Campos 2005). Além disso o especialista estimou cerca de 45 subpopulações para a espécie, que é encontrada em diferentes unidades de conservação (SNUC). Portanto, a espécie não está ameaçada."
MELASTOMATACEAE,"Microlicia glazioviana",Cogn.,done,published,EN,"B1ab(i,iii)+2ab(iii)","A espécie tem EOO=347,27 km² e AOO=12 Km². É endêmica do estado de Minas Gerais, da região do município de Ouro Preto. A espécie ocorre no quadrilátero ferrífero em áreas de Cangas, onde há declínio da qualidade do habitat e da EOO. Foram identificadas menos de cinco situações de ameaça."
MELASTOMATACEAE,"Microlicia humilis",Naudin,done,published,VU,D2,"A espécie é endêmica do estado de SP, e até 1990 havia sido coletada apenas na região do município de Itirapina (centro do estado), porém coletas recentes foram efetuadas também no município de Águas de Santa Bárbara (sudoeste do estado), onde M. humilis foi observada formando grandes populações. M. humilis é delicada e foram identificadas menos de cinco situações de ameaça para a espécie que ocorre em áreas antropizadas."
MELASTOMATACEAE,"Microlicia juniperina",A.St.-Hil.,done,published,DD,,"A espécie apresenta apenas dados de distribuição, não sendo possível fazer a avaliação do risco de extinção da espécie."
MELASTOMATACEAE,"Microlicia macedoi","L.B.Sm. & Wurdack",done,published,EN,"B1ab(i,iii)","A espécie é endêmica do estado de Goiás, com EOO calculado em 1.014,94 Km², tendo sido citada pelo especialista como dominante no município de Niquelândia. Apesar disso, a região passa por um processo de antropização que resulta em declínio da EOO e na qualidade do habitat da espécie. As subpopulações onde a espécie foi coletada estão fragmentadas. Foram identificadas menos de cinco situações de ameaça."
MELASTOMATACEAE,"Microlicia melanostagma",Pilg.,done,published,DD,,"A espécie não apresenta dados sufucientes para a avaliação do risco de extinção."
MELASTOMATACEAE,"Microlicia microphylla","(Naudin) Cogn.",done,published,CR,B2ab(iii),"A espécie ocorre em áreas com forte pressão de mineração, em apenas uma situação de ameaça e possui AOO menor que 10 Km². A área de ocorrência da espécie também é alvo de declínio de habitat e de sua qualidade, pois a região é bastante antropizada e com turismo intenso."
MELASTOMATACEAE,"Microlicia myrtoidea",Cham.,done,published,NT,,"A espécie tem ampla distribuição, no entanto, ocorre em áreas de Cerrado, e considerando-se a expansão imobiliária como principal ameaça, menos de cinco situações de ameaça seriam identificadas. Portanto a espécie requer monitoramento e coleta de dados populacionais a fim de acompanhar a estabilidade das subpopulações."
MELASTOMATACEAE,"Microlicia obtusifolia","Cogn. ex R.Romero",done,published,EN,"B1ab(i,iii)","A espécie possui EOO de 116,32 Km², e é endêmica do estado de Minas Gerais, mais precisamente dos Campos Rupestres do município de Diamantina. A região sofre intenso turismo e expansão antrópica, podendo ser suspeitado o declínio na qualidade do habitat e da EOO, principalmente pelo fato da espécie não ocorrer em unidades de conservação. Além disso o especialista aponta que a região é severamente fragmentada e foram identificadas menos de cinco situações de ameaça, considerando o declínio da qualidade do habitat como principal ameaça."
MELASTOMATACEAE,"Microlicia psammophila",Wurdack,done,published,EN,B1ab(iii),"A espécie possui EOO de 2.528,91 Km², e considerando a degradação do habitat como principal ameaça à espécie, foram identificadas menos de cinco situações de ameaça, levando em conta que algumas das subpopulações ocorrem dentro do Parque Nacional da Chapada dos Veadeiros e que outras dessas subpopulações estão desprotegidas, em região de intenso turismo e que recebe festivais anuais. Além disso, a espécie apresenta baixa frequência de ocorrência e cobertura relativa, de acordo com estudo realizado por Munhoz, em 2003."
MELASTOMATACEAE,"Mouriri megasperma",Morley,done,published,CR,"B2ab(iii,iv)","A espécie é endêmica do estado do Espirito Santo, possui AOO de 4 Km² e está sujeita a uma situação de ameaça, conhecida por um registro de coleta de 1950. A região de ocorrência da espécie sofreu intensa degradação ambiental, tendo diversas das áreas de vegetação transformadas em campos agrícolas e pastos. Portanto, além do declínio da qualidade do habitat, suspeita-se do declínio das subpopulações da espécie e recomenda-se buscas extensivas a fim de verificar se a espécie ainda pode ser encontrada na natureza."
MELASTOMATACEAE,"Ossaea warmingiana",Cogn.,done,published,VU,D2,"A espécie ocorre no Distrito Federal e no estado de Minas Gerais, e estima-se que tenha sofrido um declínio de EOO e da qualidade do habitat uma vez que em um dos locais de ocorrência da espécie (município de Lagoa Santa) não foi possível encontrar a espécie, que anteriormente era encontrada na região. A região de Lagoa Santa é uma Área de Preservação Ambiental desde 1980, porém a região continua sendo severamente devastada. Além disso, considerando o desmatamento como principal ameaça, foram identificadas menos de cinco situações de ameaça."
MELASTOMATACEAE,"Pleiochiton blepharodes","(DC.) Reginato et al.",done,published,LC,,"Espécie de ampla distribuição, presente em unidades de conservação (SNUC) e com diversas subpopulações distribuídas em Estados das regiões Nordeste, Sudeste e Sul do Brasil. Portanto a espécie não está em risco de extinção."
MELASTOMATACEAE,"Pterolepis perpusilla","(Naudin) Cogn.",done,published,LC,,"Espécie amplamente distribuída pelo país e em diferentes fitofisionomias. Não está ameaçada de extinção."
MELASTOMATACEAE,"Pterolepis glomerata","(Rottb.) Miq.",done,published,LC,,"Espécie amplamente distribuída no Brasil e em outros países e ocorre em  diferentes fitofisionomias. A espécie não está ameaçada de extinção."
MELASTOMATACEAE,"Rhynchanthera grandiflora","(Aubl.) DC.",done,published,LC,,"Espécie amplamente distribuída e com ocorrência em diferentes fitofisionomia. Não está ameaçada de extinção."
MELASTOMATACEAE,"Rhynchanthera latifolia",Cogn.,done,published,VU,D2,"A espécie ocorre no estado de São Paulo e, possivelmente, Paraná e Rio de Janeiro. Está sujeita a três situações de ameaça, levando-se em consideração os estados de sua ocorrência. Além disso, a espécie é considerada rara e as regiões de ocorrência sofrem com a intensa urbanização e industrialização. Recomenda-se buscas extensivas a fim de verificar se a espécie ainda pode ser encontrada na natureza. Além disso, sugere-se estudos taxonômicos abordando a espécie e suas variedades."
MELASTOMATACEAE,"Svitramia integerrima","R.Romero & A.B.Martins",done,published,EN,B1ab(iii),"A espécie é endêmica restrita de Campos Rupestres da região de Delfinópolis, Minas Gerais. Possui EOO de 537,60 Km². A região de ocorrência da espécie sofre com o declínio da qualidade do habitat, que além de ter uma represa construída em 1998, está cercada de plantações e indústrias. Tendo como principal ameaça o declínio na qualidade do habitat, foram identificadas duas situações de ameaça."
MELASTOMATACEAE,"Svitramia minor","R.Romero & A.B.Martins",done,published,VU,D2,"A espécie é endêmica dos Campos Rupestres da Serra da Canastra, em Minas Gerais. Apresenta AOO de 8 Km² e está sujeita a menos de cinco situações de ameaça. Apesar da região ser uma unidade de conservação, sofre com o declínio da qualidade do habitat decorrente das queimadas frequentes e do intenso turismo da região. Caso as ameaças não sejam controladas, por ter ocorrência restrita, a espécie poderá ser transferida a uma categoria de risco mais alta em futuro próximo."
MELASTOMATACEAE,"Svitramia petiolata","R.Romero & A.B.Martins",done,published,DD,,"A espécie não possui dados suficientes para a avaliação do risco de extinção."
MELASTOMATACEAE,"Svitramia wurdackiana","R.Romero & A.B.Martins",done,published,VU,D2,"A espécie é endêmica dos Campos Rupestres da Serra da Canastra, em Minas Gerais. Apresenta AOO de 12 Km² e está sujeita a menos de cinco situações de ameaça. Apesar da região ser uma unidade de conservação, sofre com o declínio da qualidade do habitat decorrente das queimadas frequentes e do intenso turismo da região. Caso as ameaças não sejam controladas, por ter ocorrência restrita, a espécie poderá ser transferida a uma categoria de risco mais alta em futuro próximo."
MELASTOMATACEAE,"Tibouchina aegopogon","(Naudin) Cogn.",done,published,LC,,"Tibouchina aegopogon (Naudin) Cogn. ocorre em formações campestres do Cerrado, nas regiões Norte (Tocantins), Centro-Oeste (Mato Grosso, Goiás, Distrito Federal) e Sudeste (Minas Gerais) (Guimarães 2010). A espécie é amplamente distribuída e de acordo com a literatura a espécie apresentou baixa frequência (FR) e cobertura relativa (CR)  ao longo do ano (Munhoz & Felfili 2006). Entretanto, apesar de efeitos diretos e indiretos da ocupação antrópica, como a ocorrência de incêndios, não existem ameaças incidentes específicas descritas para T. aegopogon (Naudin) Cogn. Além disso, a espécie se encontra protegida por unidades de conservação (SNUC). Portanto, mesmo presente na lista vermelha do Estado de São Paulo, nacionalmente a espécie foi considerada sob baixo risco de extinção e classificada como Least Concern (LC)."
MELASTOMATACEAE,"Tibouchina apparicioi",Brade,done,published,EN,"B1ab(ii,iii)","Tibouchina apparicioi Brade é uma espécie endêmica do estado do Espírito Santo, conhecida a partir de coletas realizadas nos municípios de Itaguaçu, Santa Teresa e São Roque do Canaã. T. apparicioi  possui distribuição restrita a uma EOO de 2.287,50 km². Além disso, são conhecidas apenas 3 ou 4 subpopulações, consideradas sob a diferentes situações de ameça. Todas sujeitas a declínio contínuo em área de ocupação e qualidade do habitat. De acordo com dados da SOS Mata Atlântica, em 2010, os municípios citados possuíam menos de 20% da cobertura vegetal original, especialmente São Roque do Canaã, que reduziu a cobertura original da vegetação a apenas 5%. Assim, T. apparicioi foi classificada como ""Em Perigo"" (EN)."
MELASTOMATACEAE,"Tibouchina asperior","(Cham.) Cogn.",done,published,LC,,"Tibouchina asperior (Cham.) Cogn. ocorre nas regiões Sul e Sudeste do Brasil, nos Estados de Rio Grande do Sul, Santa Catarina e São Paulo. Devido a sua ampla distribuição espacial e por estar protegida por unidades de conservação (SNUC) foi considerada como Least Concern (LC)."
MELASTOMATACEAE,"Tibouchina bergiana",Cogn.,done,published,EN,"B1ab(ii,iii)+2ab(ii,iii)","Tibouchina bergiana Cogn. é uma espécie endêmica restrita ao município de São Roque de Minas, no estado de Minas Gerais. A espécie possui EOO de 540,08 km² e AOO de 8 km². É conhecida a partir de registros de coleta realizados em apenas duas localidades e se restringe a Formações Campestres da região da Serra da Canastra. A região é constantemente atingida por incêndios, devido a práticas impróprias de manejo do solo no entorno do Parque Nacional da Serra da Canastra. Foram consideradas apenas duas situações de ameaça. Desse modo, a espécie está sujeita a declínio constante em área de ocupação e qualidade de habitat. Portanto, a espécie foi classificada como Em Perigo (EN)."
MELASTOMATACEAE,"Tibouchina boudetii","P.J.F.Guim. & R.Goldenb.",done,published,VU,B1ab(iii),"Tibouchina boudetii P.J.F.Guim. & R.Goldenb. é uma espécie endêmica do estado do Espírito Santo (Guimarães, 2010), conhecida a partir de quatro municípios: Santa Teresa, Venda Nova dos Imigrantes, São Roque do Canaã e Santa Maria do Jetibá. Cada localidade foi considerada como uma situação de ameaça distinta. A espécie possui EOO de 13.775,66 km² e é considerada pela literatura como um caso de endemismo extremo. Os municípios onde a espécie ocorre apresentam altas taxas de transformação da paisagem. Segundo dados da SOS Mata Atlântica restam apenas de 5 a 25% da cobertura original de vegetação. Esta perda não cessou e os efeitos são irreversíveis e ainda causam declínio continuo de qualidade do habitat. Assim, a espécie foi classificada como ""Vulnerável"" (VU)."
MELASTOMATACEAE,"Tibouchina candolleana","(Mart. ex DC.) Cogn.",done,published,LC,,"Tibouchina candolleana (Mart. ex DC.) Cogn. é amplamente distribuída em território nacional  e ocorre em diferentes fisionomias vegetacionais do Cerrado. Segundo Oliveira-Filho e Fontes (2000) a espécie pertence à formação florestal Atlântica Semi-Decídua Montana e Sub-Montana do oeste. Existem registros de ocorrência em Matas Ciliares (Guimarães 1997), Veredas em Uberlândia (Araújo et al. 2002), Floresta Semidecíduas em RPPN Fazenda Carneiro (MG, Siqueira et al. 2006), áreas de Cerrado Típico e Cerrado Sujo na Estação ecológica de Águas Emendadas (SNUC; Silva 2007) e Campos Rupestres na Serra de Delfinópolis (MG, Oliveira & Romero 2008). A espécie está protegida por outras unidades de conservação e é cultivada em Jardins Botânicos, além de ser utilizada na arborização urbana (Guizzo & Jasper 2005, Kurihara et al. 2005, Bertoldo et al. 2007). Por estas razões, Tibouchina candolleana (Mart. ex DC.) Cogn. foi considerada sob baixo risco de extinção e classificada como Least Concern (LC)."
MELASTOMATACEAE,"Tibouchina castellensis",Brade,done,published,CR,B1ab(iii),"Tibouchina castellensis Brade é endêmica a duas localidades no estado do Espírito Santo. Possui EOO de 54,35 km². As duas localidades de ocorrência são Inselbergs graníticos inseridos em uma região de intensa atividade agrícola, que nos últimos anos promoveu modificações irreversíveis na paisagem. De acordo com dados da SOS Mata Atlântica, em 2010, restavam 23,61% da cobertura vegetal original do município de Domingos Martins e apenas 16,96% em Castelo. As ameaças ainda incidem sobre a espécie causando declínio constante da qualidade de habitat. As duas localidades foram consideradas sob uma mesma situação de ameaça. Assim, T. castellensis foi classificada como ""Em Perigo"" (EN)."
MELASTOMATACEAE,"Tibouchina dubia",Cogn.,done,published,LC,,"Tibouchina dubia Cogn. ocorre em Florestas Ombrófilas, especialmente no domínio fitogeográfico Mata Atlântica, nas regiões Sudeste (São Paulo), Sul (Paraná, Santa Catarina, Rio Grande do Sul) (Guimarães 2010). Martins et al. (2009) registra a ocorrência da espécie em Grão-Mogol (MG). A espécie é amplamente distribuída e apesar das florestas na Mata Atlântica terem sofrido significativa perda de cobertura, ao longo do último século, T. dubia está presente em unidades de conservação (SNUC) e foi considerada sob baixo risco de extinção, na categoria Least Concern (LC)."
MELASTOMATACEAE,"Tibouchina dusenii",Cogn.,done,published,NT,,"Tibouchina dusenii Cogn. ocorre na região sul do Brasil, nos Estados de Paraná e Santa Catarina. A espécie cresce em Floresta Ombrófila Densa Alto-montana, em refúgio vegetacional alto-montano, e em Estepe Gramíneo-lenhosa (Meyer 2008). T.dusenii possui uma extensão de ocorrência ampla. A região sofre perda e fragmentação de habitat e os danos são irreversíveis. Existe um registro de ocorrência para o Município de Tibagi (PR), que, segundo dados da SOS Mata Atlântica, em 2010, possuía apenas 6,45% da cobertura de vegetação original. A extinção local da espécie neste município levaria Tibouchina dusenii Cogn. a categoria Vulnerável (VU). Por estas razões, a espécie foi considerada Near Threatened (NT)."
MELASTOMATACEAE,"Tibouchina eichleri",Cogn.,done,published,DD,,"Tibouchina eichleri Cogn. possui apenas um registro de ocorrência no Paraná, apesar de ser indicada como endêmica de São Paulo. Portanto, maiores informações a respeito da espécie são necessárias para uma avaliação de risco consistente."
MELASTOMATACEAE,"Tibouchina frigidula","(DC.) Cogn.",done,published,LC,,"Tibouchina frigidula (DC.) Cogn. ocorre em formações campestres do Cerrado e da Mata Atlântica. A espécie é amplamente distribuída  e segundo Campos (2005) é considerada ""espécie comum a Campos Rupestres Arbustivos e ao Cerrado de Altitude"". Apesar de efeitos indiretos do garimpo de quartzo sobre a disponibilidade de habitat para a espécie, a T. frigidula foi considerada como Least Concern (LC)."
MELASTOMATACEAE,"Tibouchina gardneriana","(Triana) Cogn.",done,published,LC,,"Tibouchina gardneriana (Triana) Cogn. ocorre em formações campestres, predominantemente herbáceo-arbustivas da Mata Atlântica e do Cerrado. A espécie é amplamente distribuída e apesar das transformações históricas na paisagem da região, a espécie foi considerada sob baixo risco de extinção e classificada como Least Concern (LC)."
MELASTOMATACEAE,"Tibouchina kleinii",Wurdack,done,published,NT,,"Tibouchina kleinii Wurdack ocorre em Florestas Ombrófilas da Mata Atlântica e é endêmica aos Estados de Santa Catarina e Paraná. A espécie possui distribuição maior que 20.000 km², porém  está estruturada em menos de 7 localidades, consideradas como diferentes situações de ameaça. Deve ser monitorada a fim de garantir que não esteja havendo declínio de habitat e redução populacional."
MELASTOMATACEAE,"Tibouchina papyrus","(Pohl) Toledo",done,published,NT,,"A espécie é amplamente distribuída no Estado de Goiás e considerada por lei a planta símbolo do Estado. Endêmica do Cerrado, está protegida por um Parque Estadual (SNUC) e aparentemente, a vegetação mantêm características originais de Cerrado. No entanto,  esporadicamente, também são encontrados equinos e bovinos no local (Moura et al., 2007). Portanto faz-se necessário o monitoramento das subpopulações da espécie, principalmente fora do domínio da unidade de conservação."
MELASTOMATACEAE,"Tibouchina quartzophila",Brade,done,published,EN,"B1ab(ii,iii)+2ab(ii,iii)","Tibouchina quartzophila Brade é uma espécie endêmica, conhecida apenas da coleta tipo, realizada no município de Cachoeiro do Itapemirim, no estado do Espírito Santo. A distribuição da espécie se restringe a uma EOO de 119,66 km². Além disso a espécie está sujeita a transformações irreversíveis da paisagem. De acordo com dados da SOS Mata Atlântica, em 2010, restavam apenas 10,80% da cobertura original do município de ocorrência. Com base nos dados estudados, suspeita-se que os efeitos da ocupação vêem causando declínio continuo da área de ocupação e qualidade de habitat. Assim, consideramos a espécie como ""Em Perigo"" (EN)."
MELASTOMATACEAE,"Tibouchina riedeliana",Cogn.,done,published,EN,A2c;B1ab(iii)+2ab(iii),"Tibouchina riedeliana Cogn.é conhecida a partir de coletas realizadas em três municípios brasileiros. A espécie possui distribuição restrita, com EOO de 546,47 Km² e AOO de 8 Km². As localidades conhecidas estão sujeitas a um processo contínuo de perda e fragmentação de habitat. De acordo com dados da SOS Mata Atlântica restam apenas cerca de 17% da cobertura de vegetação original deste municípios. Suspeita-se que mais de 50% desta redução tenha ocorrido nos últimos 10 anos causando efeitos irreversíveis. Assim T. riedeliana está sujeita a um processo contínuo de declínio da qualidade de habitat. Por estas razões a espécie foi classificada como ""Em Perigo"" (EN)."
MELASTOMATACEAE,"Tibouchina schenckii",Cogn.,done,published,NT,,"Apesar de Tibouchina schenckii Cogn. possuir uma distribuição ampla e estar presente em unidades de conservação (SNUC), ocorre em regiões antropizadas como no Município de Resende, no Rio de Janeiro. São identificadas menos de 10 situações de ameaça e as coletas são antigas. Portanto recomenda-se estudos populacionais a fim de verificar o real estado de conservação da espécie na natureza."
MELASTOMATACEAE,"Tibouchina thereminiana","(DC.) Cogn.",done,published,NT,,"Tibouchina thereminiana (DC.) Cogn. é endêmica do sudeste do Brasil e está limitada a menos de 10 situações diferentes de ameaça (Location). Sua região de ocorrência está sujeita a declínio constante de qualidade de habitat devido a pressões antrópicas. Extinções locais de subpopulações localizadas nas extremidades de sua distribuição podem facilmente colocar a espécie em situação de ameaça. Assim a espécie foi considerada como Near Threataened (NT)."
MELASTOMATACEAE,"Tibouchina trichopoda","(DC.) Baill.",done,published,LC,,"Tibouchina trichopoda (DC.) Baill. é amplamente distribuída  na Mata Atlântica brasileira. Apesar das altas taxas de perda e fragmentação de habitat neste domínio fitogeográfico a espécie foi considerada sob baixo riso de extinção e classificada como Least Concern (LC)."
MELASTOMATACEAE,"Tibouchina urvilleana","(DC.) Cogn.",done,published,LC,,"Tibouchina urvilleana (DC.) Cogn. é amplamente distribuída na Mata Atlântica brasileira, em Restingas e cordões arenosos do sul. Apesar das altas taxas de perda e fragmentação de habitat neste domínio fitogeográfico a espécie foi considerada sob baixo riso de extinção e classificada como Least Concern (LC)."
MELASTOMATACEAE,"Trembleya chamissoana",Naudin,done,published,EN,B1ab(iii),"A espécie é endêmica do estado de Minas Gerais, com EOO de 1.151,66 Km² e está sujeita a menos de cinco situações de ameaça. A área de ocupação da espécie encontra-se bastante degradada pela ação antrópica, pois sofre com a perda e declínio da qualidade do habitat. Além disso, apenas uma subpopulação foi encontrada, com poucos indivíduos."
MELASTOMATACEAE,"Trembleya hatschbachii","Wurdack & E.Martins",done,published,EN,B2ab(iii),"A espécie é endêmica dos Campos Rupestres da Serra de Grão Mogol, na Cadeia do Espinhaço (MG). Possui AOO de 24 Km² e está sujeita a menos de cinco situações de ameaça. A espécie sofre com o declínio da extensão de ocorrência, da área de ocupação e da qualidade do habitat, decorrente de atividades atrópicas e queimadas presentes na região."
MELASTOMATACEAE,"Trembleya phlogiformis",DC.,done,published,LC,,"Espécie de ampla distribuição e com ocorrência em diferentes fitofisionomias. Não está ameaçada de extinção."
MELIACEAE,"Cedrela fissilis",Vell.,done,published,VU,A2cd,"Cedrela fissilis é uma espécie amplamente distribuída em todo o Brasil, sendo particularmente mais frequente nas regiões sul e sudeste do país. A espécie historicamente vem sofrendo com a exploração madeireira ao longo de toda a sua ocorrência, o que levou muitas das subpopulações à extinção. Além disso, grande parte dos seus habitats foram completamente degradados, tendo sido convertidos em áreas urbanas, pastagens, plantações, entre outros. Suspeita-se, devido a esses fatores, que Cedrela fissilis tenha sofrido um declínio populacional de pelo menos 30% ao longo das últimas três gerações."
MELIACEAE,"Cedrela lilloi",C.DC.,done,published,EN,B2ab(iii),"Cedrela lilloi ocorre do Peru à Argentina, tendo no sul do Brasil um de seus limites de ocorrência. O baixo número de registros distribuídos pela região sul indica que a espécie ocorre de maneira esparsa, o que é esperado por se tratar das margens da sua distribuição e, teoricamente, serem áreas em que a espécie não encontra as condições ótimas para se estabelecer e se reproduzir. Possui AOO de 20 km², e portanto muito inferior ao limite estabelecido para a categoria Em Perigo (EN), de acordo com o critério B. A espécie está sujeita a cinco situações de ameaça, e os dados de desmatamento de alguns dos municípios em que C. lilloi foi coletada indicam que vem havendo uma redução na área e qualidade do habita da espécie."
MELIACEAE,"Cedrela odorata",L.,done,published,VU,A2d,"Cedrela odorata é uma espécie madeireira com alto valor comercial, que vem sendo excessivamente explorada ao longo de toda a sua distribuição há dois séculos. As informações disponíveis apontam para um altíssimo ritmo de extração da espécie ainda hoje, e por isso suspeita-se que a população de C. odorata já tenha declinado ao menos 30% ao longo de três gerações."
MELIACEAE,"Guarea convergens",T.D.Penn.,done,published,LC,,"Espécie com ampla distribuição na Amazônia brasileira. A EOO é de 78.991,5 km² e a espécie ocorre em unidades de conservação (SNUC), como a Reserva Ducke."
MELIACEAE,"Guarea crispa",T.D.Penn.,done,published,DD,,"Guarea crispa apresenta, segundo as informações disponíveis, ocorrência pontual ao norte de Manaus. Suspeita-se que a espécie apresente distribuição mais ampla na Amazônia, mas devido à sua raridade e ao baixo esforço de coletas na região, novos exemplares ainda não foram encontrados."
MELIACEAE,"Guarea cristata",T.D.Penn.,done,published,DD,,"Guarea cristata foi descrita em 1981 e até hoje é conhecida no Brasil apenas pelo material tipo. A espécie ocorre numa região bastante isolada da amazônia brasileira. Encontrada também no Peru, Equador e Colômbia. Suspeita-se que a distribuição da espécie na Amazônia brasileira possa ser mais ampla do que as informações disponíveis indicam. Dessa maneira, são necessários maiores estudos e o aumento de esforço amostral da espécie, a fim de se determinar seu real estado de conservação."
MELIACEAE,"Guarea humaitensis",T.D.Penn.,done,published,LC,,"Guarea humaitensis apresenta distribuição geográfica ampla na Amazônia brasileira, tendo EOO de 164.371,9 km². A espécie é frequente na região de Manaus, e suspeita-se que possa ser comum em outros trechos da região. Ocorre na Reserva Ducke (SNUC)."
MELIACEAE,"Guarea juglandiformis",T.D.Penn.,done,published,LC,,"Guarea juglandiformis apresenta distribuição ampla na Amazônia brasileira, e ocorre também no Peru. Sua EOO é de 311.543,5 km². Não há registro de que a espécie esteja representada em alguma unidade de conservação (SNUC)."
MELIACEAE,"Guarea sprucei",C.DC.,done,published,DD,,"Espécie conhecida a partir de poucos registros em áreas isoladas, nas quais o esforço de coleta é muito baixo. Dessa forma, não é possível avaliar seu risco de extinção."
MELIACEAE,"Guarea trunciflora",C.DC.,done,published,LC,,"Guarea trunciflora é amplamente distribuída no Brasil, desde o norte do Mato Grosso até a fronteira do Pará com a Guiana. Coletada também no Peru."
MELIACEAE,"Guarea velutina",A.Juss.,done,published,LC,,"Guarea velutina é uma árvore amplamente distribuída na Amazônia brasileira. Sua EOO é de 912.896,70 km². Embora representada por registros esparsos, suspeita-se que a espécie seja frequente dentro da sua área de distribuição. Ocorre em unidades de conservação (SNUC)."
MELIACEAE,"Guarea venenata",T.D.Penn.,done,published,LC,,"Guarea venenata ocorre no Brasil, Colômbia, Venezuela e Peru. Sua distribuição geográfica abrange uma vasta área de florestas bem preservadas, sendo frequente no sub-bosque das florestas ao longo do Rio Javari, na fronteira Brasil-Peru."
MELIACEAE,"Swietenia macrophylla",King,done,published,VU,A2cd,"Swietenia macrophylla é atualmente a espécie madeireira mais valiosa e explorada do Brasil, já tendo sido extraída de forma predatória até mesmo em alguns locais remotos da Amazônia. A espécie apresenta baixas densidades populacionais, e sua distribuição coincide em grande parte com a região em que se concentram as mais altas taxas de desmatamento da Amazônia brasileira. Devido a esses fatores, suspeita-se que ao longo das últimas três gerações a população da espécie tenha declinado no mínimo em 30%."
MELIACEAE,"Trichilia areolata",T.D.Penn.,done,published,LC,,"Trichilia areolata apresenta distribuição ampla na Amazônia brasileira, tendo uma EOO de 208.280,7 km². A espécie ocorre na Reserva Ducke."
MELIACEAE,"Trichilia blanchetii",C.DC.,done,published,VU,D2,"Trichilia blanchetti apresenta em sua distribuição geográfica uma forte disjunção entre o sul da Bahia e o Pará/Amazonas. A espécie é representada por apenas um registro no estado do Pará, próximo à fronteira com o Amazonas, e segundo a Flora do Brasil ocorre também neste último, supostamente próximo à fronteira entre os dois estados. O esforço de coleta empreendido nessa região isolada da Amazônia é extremamente baixo; dessa forma, não é possível suspeitar se T. blanchetti é localmente rara ou abundante ao longo de uma área vasta e pouco perturbada pelo homem. Por outro lado, no sul da Bahia a espécie é bastante ameaçada; no município de Jussari, cerca de 98% da extensão original da Mata Atlântica encontram-se desmatados devido à atividade pecuária que aí se desenvolve. Ainda que a espécie, segundo Pennington (1981), também ocorra nos municípios de Guaratinga e Ilhéus, a região como um todo é bastante ameaçada por atividades agropecuárias e silviculturais. Dessa forma, considera-se que a espécie esteja sujeita a menos de cinco situações de ameaça."
MELIACEAE,"Trichilia bullata",T.D.Penn.,done,published,LC,,"Espécie amplamente distribuída na região Norte do país, possuindo EOO de 31.642,627 km². Não está ameaçada de extinção."
MELIACEAE,"Trichilia casaretti",C.DC.,done,published,LC,,"Trichilia casaretti é amplamente distribuída e frequente no domínio da Mata Atlântica. Ocorre em diferentes fisionomias florestais e é localmente abundante. Além disso, está representada em diversas unidades de conservação (SNUC) ao longo da sua distribuição."
MELIACEAE,"Trichilia elsae",Harms,done,published,LC,,"Trichilia elsae possui uma distribuição geográfica ampla na Amazônia brasileira, onde ocorre em Florestas Inundáveis. Suspeita-se que a espécie seja frequente ao menos em parte da sua distribuição, particularmente no Estado do Acre. Não há registros indicando a ocorrência de T. elsae em unidades de conservação (SNUC)."
MELIACEAE,"Trichilia emarginata","(Turcz.) C.DC.",done,published,LC,,"Espécie amplamente distribuída nas regiões Sudeste e Nordeste do Brasil, onde ocorre em Florestas Ombrófilas e Estacionais. Está representada em algumas unidades de conservação (SNUC) de proteção integral."
MELIACEAE,"Trichilia fasciculata",T.D.Penn.,done,published,LC,,"Trichilia fasciculata se distribui de forma ampla na Amazônia brasileira ao sul do rio Amazonas. Suspeita-se que a espécie seja frequente ao menos em alguns setores da sua distribuição, como no Estado do Acre. As informações disponíveis indicam a ocorrência da espécie em ao menos uma unidade de conservação (SNUC) de proteção integral, o Parque estadual do Cristalino no Estado do Mato Grosso."
