family,scientificName,lifeForm,fenology,luminosity,substratum,longevity,resprout
LECYTHIDACEAE,"Gustavia acuminata",,,,,,
LECYTHIDACEAE,"Gustavia erythrocarpa",,,,,,
LECYTHIDACEAE,"Gustavia longepetiolata",,,,,,
LECYTHIDACEAE,"Lecythis barnebyi",,,,,,
LECYTHIDACEAE,"Lecythis brancoensis",,,,,,
LECYTHIDACEAE,"Lecythis lanceolata",,,,,,
LECYTHIDACEAE,"Lecythis lurida",,,,,,
LECYTHIDACEAE,"Lecythis parvifructa",,,,,,
LECYTHIDACEAE,"Lecythis prancei",,,,,,
LECYTHIDACEAE,"Lecythis retusa",,,,,,
LECYTHIDACEAE,"Lecythis schomburgkii",,,,,,
LECYTHIDACEAE,"Lecythis schwackei",,,,,,
LECYTHIDACEAE,"Lecythis serrata",,,,,,
LEJEUNEACEAE,"Blepharolejeunea securifolia",,,,,,
LEJEUNEACEAE,"Bromeliophila natans",,,,,,
LEJEUNEACEAE,"Bryopteris diffusa",,,,,,
LEJEUNEACEAE,"Drepanolejeunea aculeata",,,,,,
LEJEUNEACEAE,"Leptolejeunea obfuscata",,,,,,
LEJEUNEACEAE,"Myriocoleopsis fluviatilis",,,,,,
LEJEUNEACEAE,"Pycnolejeunea papillosa",,,,,,
LEJEUNEACEAE,"Verdoornianthus griffinii",,,,,,
LEJEUNEACEAE,"Vitalianthus bischlerianus",,,,,,
LENTIBULARIACEAE,"Genlisea aurea",,,,,,
LENTIBULARIACEAE,"Genlisea filiformis",,,,,,
LENTIBULARIACEAE,"Genlisea repens",,,,,,
LENTIBULARIACEAE,"Genlisea violacea",,,,,,
LENTIBULARIACEAE,"Genlisea lobata",,,,,,
LENTIBULARIACEAE,"Utricularia biovularioides",,,,,,
LENTIBULARIACEAE,"Utricularia erectiflora",,,,,,
LENTIBULARIACEAE,"Utricularia flaccida",,,,,,
LENTIBULARIACEAE,"Utricularia foliosa",,,,,,
LENTIBULARIACEAE,"Utricularia hydrocarpa",,,,,,
LENTIBULARIACEAE,"Utricularia longifolia",,,,,,
LENTIBULARIACEAE,"Utricularia nigrescens",,,,,,
LENTIBULARIACEAE,"Utricularia trichophylla",,,,,,
LENTIBULARIACEAE,"Utricularia tridentata",,,,,,
LENTIBULARIACEAE,"Utricularia warmingii",,,,,,
LEPIDOZIACEAE,"Paracromastigum dusenii",,,,,,
LIMNOCHARITACEAE,"Limnocharis laforesti",,,,,,
LINACEAE,"Cliococca selaginoides",,,,,,
LINACEAE,"Linum carneum",,,,,,
LINACEAE,"Linum erigeroides",,,,,,
LINACEAE,"Linum littorale",,,,,,
LINACEAE,"Linum smithii",,,,,,
LINDERNIACEAE,"Micranthemum umbrosum",,,,,,
LOASACEAE,"Aosa uleana",,,,,,
LOASACEAE,"Aosa parviflora",,,,,,
LOASACEAE,"Blumenbachia eichleri",,,,,,
LOASACEAE,"Blumenbachia scabra",,,,,,
LOGANIACEAE,"Spigelia aceifolia",,,,,,
LOGANIACEAE,"Spigelia amplexicaulis",,,,,,
LOGANIACEAE,"Spigelia cipoensis",,,,,,
LOGANIACEAE,"Spigelia flava",,,,,,
LOGANIACEAE,"Spigelia kleinii var. paranaensis",,,,,,
LOGANIACEAE,"Spigelia kuhlmannii",,,,,,
LOGANIACEAE,"Spigelia lundiana",,,,,,
LOGANIACEAE,"Spigelia reitzii",,,,,,
LOGANIACEAE,"Spigelia sellowiana",,,,,,
LOGANIACEAE,"Spigelia vestita",,,,,,
LOGANIACEAE,"Strychnos bicolor",,,,,,
LOGANIACEAE,"Strychnos gardneri",,,,,,
LOGANIACEAE,"Strychnos nigricans",,,,,,
LOGANIACEAE,"Strychnos rubiginosa",,,,,,
LOGANIACEAE,"Strychnos trinervis",,,,,,
LYCOPODIACEAE,"Huperzia biformis",,,,,,
LYCOPODIACEAE,"Huperzia catharinae",,,,,,
LYCOPODIACEAE,"Huperzia christii",,,,,,
LYCOPODIACEAE,"Huperzia flexibilis",,,,,,
LYCOPODIACEAE,"Huperzia fontinaloides",,,,,,
LYCOPODIACEAE,"Huperzia hemleri",,,,,,
LYCOPODIACEAE,"Huperzia hexasticha",,,,,,
LYCOPODIACEAE,"Huperzia itambensis",,,,,,
LYCOPODIACEAE,"Huperzia martii",,,,,,
LYCOPODIACEAE,"Huperzia mollicoma",,,,,,
LYCOPODIACEAE,"Huperzia mooreana",,,,,,
LYCOPODIACEAE,"Huperzia nuda",,,,,,
LYCOPODIACEAE,"Huperzia quadrifariata",,,,,,
LYCOPODIACEAE,"Huperzia regnellii",,,,,,
LYCOPODIACEAE,"Huperzia rubra",,,,,,
LYCOPODIACEAE,"Huperzia sellowiana",,,,,,
LYCOPODIACEAE,"Huperzia taxifolia",,,,,,
LYCOPODIACEAE,"Huperzia treitubensis",,,,,,
LYCOPODIACEAE,"Lycopodiella benjaminiana",,,,,,
LYCOPODIACEAE,"Lycopodiella bradei",,,,,,
LYCOPODIACEAE,"Lycopodium jussiaei",,,,,,
LYTHRACEAE,"Cuphea acinifolia",,,,,,
LYTHRACEAE,"Cuphea adenophylla",,,,,,
LYTHRACEAE,"Cuphea aperta",,,,,,
LYTHRACEAE,"Cuphea arenarioides",,,,,,
LYTHRACEAE,"Cuphea bahiensis",,,,,,
LYTHRACEAE,"Cuphea cipoensis",,,,,,
LYTHRACEAE,"Cuphea cuiabensis",,,,,,
LYTHRACEAE,"Cuphea glaziovii",,,,,,
LYTHRACEAE,"Cuphea lindmaniana",,,,,,
LYTHRACEAE,"Cuphea lutescens",,,,,,
LYTHRACEAE,"Cuphea melvilla",,,,,,
LYTHRACEAE,"Cuphea repens",,,,,,
LYTHRACEAE,"Cuphea rubro-virens",,,,,,
LYTHRACEAE,"Cuphea teleandra",,,,,,
LYTHRACEAE,"Cuphea linarioides",,,,,,
LYTHRACEAE,"Diplusodon aggregatifolius",,,,,,
LYTHRACEAE,"Diplusodon argyrophyllus",,,,,,
LYTHRACEAE,"Diplusodon ericoides",,,,,,
LYTHRACEAE,"Diplusodon glaziovii",,,,,,
LYTHRACEAE,"Diplusodon gracilis",,,,,,
LYTHRACEAE,"Diplusodon hatschbachii",,,,,,
LYTHRACEAE,"Diplusodon kielmeyeroides",,,,,,
LYTHRACEAE,"Diplusodon minasensis",,,,,,
LYTHRACEAE,"Diplusodon orbicularis",,,,,,
LYTHRACEAE,"Diplusodon ovatus",,,,,,
LYTHRACEAE,"Diplusodon panniculatus",,,,,,
LYTHRACEAE,"Diplusodon retroimbricatus",,,,,,
LYTHRACEAE,"Diplusodon vidalii",,,,,,
LYTHRACEAE,"Diplusodon villosissimus",,,,,,
LYTHRACEAE,"Lafoensia nummularifolia",,,,,,
LYTHRACEAE,"Lafoensia pacari",,,,,,
LYTHRACEAE,"Lafoensia vandelliana subsp. replicata",,,,,,
LYTHRACEAE,"Physocalymma scaberrimum",,,,,,
MAGNOLIACEAE,"Magnolia ovata",,,,,,
MALPIGHIACEAE,"Diplopterys sepium",,,,,,
MALPIGHIACEAE,"Diplopterys virgultosa",,,,,,
MALPIGHIACEAE,"Aspicarpa harleyi",,,,,,
MALPIGHIACEAE,"Banisteriopsis andersonii",,,,,,
MALPIGHIACEAE,"Banisteriopsis basifixa",,,,,,
MALPIGHIACEAE,"Banisteriopsis cipoensis",,,,,,
MALPIGHIACEAE,"Banisteriopsis hatschbachii",,,,,,
MALPIGHIACEAE,"Banisteriopsis hirsuta",,,,,,
MALPIGHIACEAE,"Banisteriopsis magdalenensis",,,,,,
MALPIGHIACEAE,"Banisteriopsis parviflora",,,,,,
MALPIGHIACEAE,"Banisteriopsis pseudojanusia",,,,,,
MALPIGHIACEAE,"Banisteriopsis sellowiana",,,,,,
MALPIGHIACEAE,"Barnebya dispar",,,,,,
MALPIGHIACEAE,"Bunchosia acuminata",,,,,,
MALPIGHIACEAE,"Bunchosia itacarensis",,,,,,
MALPIGHIACEAE,"Bunchosia macilenta",,,,,,
MALPIGHIACEAE,"Bunchosia maritima",,,,,,
MALPIGHIACEAE,"Bunchosia pallescens",,,,,,
MALPIGHIACEAE,"Bunchosia pernambucana",,,,,,
MALPIGHIACEAE,"Byrsonima alvimii",,,,,,
MALPIGHIACEAE,"Byrsonima bahiana",,,,,,
MALPIGHIACEAE,"Byrsonima blanchetiana",,,,,,
MALPIGHIACEAE,"Byrsonima brachybotrya",,,,,,
MALPIGHIACEAE,"Byrsonima cacaophila",,,,,,
MALPIGHIACEAE,"Byrsonima cipoensis",,,,,,
MALPIGHIACEAE,"Byrsonima coccolobifolia",,,,,,
MALPIGHIACEAE,"Byrsonima fonsecae",,,,,,
MALPIGHIACEAE,"Byrsonima japurensis",,,,,,
MALPIGHIACEAE,"Byrsonima lanulosa",,,,,,
MALPIGHIACEAE,"Byrsonima macrophylla",,,,,,
MALPIGHIACEAE,"Byrsonima microphylla",,,,,,
MALPIGHIACEAE,"Byrsonima morii",,,,,,
MALPIGHIACEAE,"Byrsonima onishiana",,,,,,
MALPIGHIACEAE,"Byrsonima rigida",,,,,,
MALPIGHIACEAE,"Byrsonima variabilis",,,,,,
MALPIGHIACEAE,"Camarea affinis",,,,,,
MALPIGHIACEAE,"Camarea axillaris",,,,,,
MALPIGHIACEAE,"Camarea elongata",,,,,,
MALPIGHIACEAE,"Camarea ericoides",,,,,,
MALPIGHIACEAE,"Camarea hirsuta",,,,,,
MALPIGHIACEAE,"Camarea humifusa",,,,,,
MALPIGHIACEAE,"Camarea linearifolia",,,,,,
MALPIGHIACEAE,"Carolus chlorocarpus",,,,,,
MALPIGHIACEAE,"Diplopterys amplectens",,,,,,
MALPIGHIACEAE,"Diplopterys cachimbensis",,,,,,
MALPIGHIACEAE,"Diplopterys patula",,,,,,
MALPIGHIACEAE,"Heladena multiflora",,,,,,
MALPIGHIACEAE,"Heteropterys admirabilis",,,,,,
MALPIGHIACEAE,"Heteropterys aliciae",,,,,,
MALPIGHIACEAE,"Heteropterys alternifolia",,,,,,
MALPIGHIACEAE,"Heteropterys bahiensis",,,,,,
MALPIGHIACEAE,"Heteropterys bicolor",,,,,,
MALPIGHIACEAE,"Heteropterys brasiliensis",,,,,,
MALPIGHIACEAE,"Heteropterys bullata",,,,,,
MALPIGHIACEAE,"Heteropterys capixaba",,,,,,
MALPIGHIACEAE,"Heteropterys conformis",,,,,,
MALPIGHIACEAE,"Heteropterys crinigera",,,,,,
MALPIGHIACEAE,"Heteropterys dusenii",,,,,,
MALPIGHIACEAE,"Heteropterys fragilis",,,,,,
MALPIGHIACEAE,"Heteropterys hatschbachii",,,,,,
MALPIGHIACEAE,"Heteropterys marginata",,,,,,
MALPIGHIACEAE,"Heteropterys megaptera",,,,,,
MALPIGHIACEAE,"Heteropterys oberdanii",,,,,,
MALPIGHIACEAE,"Heteropterys occhionii",,,,,,
MALPIGHIACEAE,"Heteropterys patens",,,,,,
MALPIGHIACEAE,"Heteropterys pauciflora",,,,,,
MALPIGHIACEAE,"Heteropterys perplexa",,,,,,
MALPIGHIACEAE,"Heteropterys sanctorum",,,,,,
MALPIGHIACEAE,"Heteropterys ternstroemiifolia",,,,,,
MALPIGHIACEAE,"Heteropterys thyrsoidea",,,,,,
MALPIGHIACEAE,"Heteropterys trigoniifolia",,,,,,
MALPIGHIACEAE,"Hiraea bullata",,,,,,
MALPIGHIACEAE,"Hiraea cuiabensis",,,,,,
MALPIGHIACEAE,"Hiraea cuneata",,,,,,
MALPIGHIACEAE,"Hiraea wiedeana",,,,,,
MALPIGHIACEAE,"Janusia occhionii",,,,,,
MALPIGHIACEAE,"Janusia schwannioides",,,,,,
MALPIGHIACEAE,"Lophopterys floribunda",,,,,,
MALPIGHIACEAE,"Mezia araujoi",,,,,,
MALPIGHIACEAE,"Niedenzuella poeppigiana",,,,,,
MALPIGHIACEAE,"Peixotoa adenopoda",,,,,,
MALPIGHIACEAE,"Peixotoa andersonii",,,,,,
MALPIGHIACEAE,"Peixotoa bahiana",,,,,,
MALPIGHIACEAE,"Peixotoa barnebyi",,,,,,
MALPIGHIACEAE,"Peixotoa catarinensis",,,,,,
MALPIGHIACEAE,"Peixotoa cipoana",,,,,,
MALPIGHIACEAE,"Peixotoa glabra",,,,,,
MALPIGHIACEAE,"Peixotoa jussieuana",,,,,,
MALPIGHIACEAE,"Peixotoa psilophylla",,,,,,
MALPIGHIACEAE,"Peregrina linearifolia",,,,,,
MALPIGHIACEAE,"Pterandra andersonii",,,,,,
MALPIGHIACEAE,"Pterandra pyroidea",,,,,,
MALPIGHIACEAE,"Stigmaphyllon angustilobum",,,,,,
MALPIGHIACEAE,"Stigmaphyllon bradei",,,,,,
MALPIGHIACEAE,"Stigmaphyllon carautae",,,,,,
MALPIGHIACEAE,"Stigmaphyllon crenatum",,,,,,
MALPIGHIACEAE,"Stigmaphyllon glabrum",,,,,,
MALPIGHIACEAE,"Stigmaphyllon harleyi",,,,,,
MALPIGHIACEAE,"Stigmaphyllon hatschbachii",,,,,,
MALPIGHIACEAE,"Stigmaphyllon macedoanum",,,,,,
MALPIGHIACEAE,"Stigmaphyllon mattogrossense",,,,,,
MALPIGHIACEAE,"Stigmaphyllon vitifolium",,,,,,
MALPIGHIACEAE,"Tetrapterys cordifolia",,,,,,
MALPIGHIACEAE,"Tetrapterys microphylla",,,,,,
MALPIGHIACEAE,"Thryallis brachystachys",,,,,,
MALPIGHIACEAE,"Thryallis laburnum",,,,,,
MALPIGHIACEAE,"Thryallis parviflora",,,,,,
MALVACEAE,"Abutilon anodoides",,,,,,
MALVACEAE,"Abutilon costicalyx",,,,,,
MALVACEAE,"Abutilon monteiroi",,,,,,
MALVACEAE,"Abutilon nigricans",,,,,,
MALVACEAE,"Abutilon venosum",,,,,,
MALVACEAE,"Akrosida macrophylla",,,,,,
MALVACEAE,"Calyculogygas uruguayensis",,,,,,
MALVACEAE,"Calyptraemalva catharinensis",,,,,,
MALVACEAE,"Cavanillesia umbellata",,,,,,
MALVACEAE,"Cienfuegosia drummondii",,,,,,
MALVACEAE,"Cienfuegosia sulfurea",,,,,,
MALVACEAE,"Eriotheca pubescens",,,,,,
MALVACEAE,"Gaya domingensis",,,,,,
MALVACEAE,"Gaya guerkeana",,,,,,
MALVACEAE,"Gaya pilosa",,,,,,
MALVACEAE,"Herissantia nemoralis",,,,,,
MALVACEAE,"Hibiscus bifurcatus",,,,,,
MALVACEAE,"Hibiscus diversifolius",,,,,,
MALVACEAE,"Hibiscus furcellatus",,,,,,
MALVACEAE,"Hibiscus sororius",,,,,,
MALVACEAE,"Hochreutinera hasslerana",,,,,,
MALVACEAE,"Krapovickasia urticifolia",,,,,,
MALVACEAE,"Malachra radiata",,,,,,
MALVACEAE,"Malvastrum americanum",,,,,,
MALVACEAE,"Monteiroa bullata",,,,,,
MALVACEAE,"Monteiroa ptarmicifolia",,,,,,
MALVACEAE,"Monteiroa smithii",,,,,,
MALVACEAE,"Pavonia almasana",,,,,,
MALVACEAE,"Pavonia alnifolia",,,,,,
MALVACEAE,"Pavonia biflora",,,,,,
MALVACEAE,"Pavonia distinguenda",,,,,,
MALVACEAE,"Pavonia garckeana",,,,,,
MALVACEAE,"Pavonia grazielae",,,,,,
MALVACEAE,"Pavonia hastata",,,,,,
MALVACEAE,"Pavonia hatschbachii",,,,,,
MALVACEAE,"Pavonia hexaphylla",,,,,,
MALVACEAE,"Pavonia kleinii",,,,,,
MALVACEAE,"Pavonia lanata",,,,,,
MALVACEAE,"Pavonia multiflora",,,,,,
MALVACEAE,"Pavonia reticulata",,,,,,
MALVACEAE,"Pavonia spiciformis",,,,,,
MALVACEAE,"Pavonia tricalycaris",,,,,,
MALVACEAE,"Pseudobombax grandiflorum",,,,,,
MALVACEAE,"Pseudobombax marginatum",,,,,,
MALVACEAE,"Pseudobombax tomentosum",,,,,,
MALVACEAE,"Rhynchosida physocalyx",,,,,,
MALVACEAE,"Sida rufescens",,,,,,
MALVACEAE,"Spirotheca rivieri",,,,,,
MALVACEAE,"Byttneria implacabilis",,,,,,
MALVACEAE,"Byttneria oblongata",,,,,,
MALVACEAE,"Byttneria scabra",,,,,,
MALVACEAE,"Luehea conwentzii",,,,,,
MALVACEAE,"Triumfetta grandiflora",,,,,,
MALVACEAE,"Waltheria communis",,,,,,
MARANTACEAE,"Calathea aemula",,,,,,
MARANTACEAE,"Calathea bella",,,,,,
MARANTACEAE,"Calathea brasiliensis",,,,,,
MARANTACEAE,"Calathea cylindrica",,,,,,
MARANTACEAE,"Calathea fatimae",,,,,,
MARANTACEAE,"Calathea longibracteata",,,,,,
MARANTACEAE,"Calathea monophylla",,,,,,
MARANTACEAE,"Calathea sciuroides",,,,,,
MARANTACEAE,"Calathea singularis",,,,,,
MARANTACEAE,"Calathea tuberosa",,,,,,
MARANTACEAE,"Calathea widgrenii",,,,,,
MARANTACEAE,"Calathea wiotii",,,,,,
MARANTACEAE,"Calathea zebrina",,,,,,
MARANTACEAE,"Ischnosiphon gracilis",,,,,,
MARANTACEAE,"Ischnosiphon ovatus",,,,,,
MARANTACEAE,"Maranta bicolor",,,,,,
MARANTACEAE,"Maranta subterranea",,,,,,
MARANTACEAE,"Maranta zingiberina",,,,,,
MARANTACEAE,"Monotagma plurispicatum",,,,,,
MARANTACEAE,"Saranthe composita",,,,,,
MARANTACEAE,"Saranthe klotzschiana",,,,,,
MARANTACEAE,"Stromanthe porteana",,,,,,
MARANTACEAE,"Stromanthe schottiana",,,,,,
MARANTACEAE,"Thalia multiflora",,,,,,
MARCGRAVIACEAE,"Marcgravia polyantha",,,,,,
MARCHANTIACEAE,"Marchantia berteroana",,,,,,
MARSILEACEAE,"Pilularia americana",,,,,,
MARSILEACEAE,"Regnellidium diphyllum",,,,,,
MARTYNIACEAE,"Ibicella lutea",,,,,,
MARTYNIACEAE,"Craniolaria integrifolia",,,,,,
MELASTOMATACEAE,"Bertolonia angustifolia",,,,,,
MELASTOMATACEAE,"Bertolonia formosa",,,,,,
MELASTOMATACEAE,"Bertolonia foveolata",,,,,,
MELASTOMATACEAE,"Bertolonia hoehneana",,,,,,
MELASTOMATACEAE,"Bertolonia leuzeana",,,,,,
MELASTOMATACEAE,"Bertolonia paranaensis",,,,,,
MELASTOMATACEAE,"Cambessedesia atropurpurea",,,,,,
MELASTOMATACEAE,"Cambessedesia eichleri",,,,,,
MELASTOMATACEAE,"Cambessedesia glaziovii",,,,,,
MELASTOMATACEAE,"Cambessedesia gracilis",,,,,,
MELASTOMATACEAE,"Cambessedesia hermogenesii",,,,,,
MELASTOMATACEAE,"Cambessedesia hilariana",,,,,,
MELASTOMATACEAE,"Cambessedesia wurdackii",,,,,,
MELASTOMATACEAE,"Chaetostoma fastigiatum",,,,,,
MELASTOMATACEAE,"Clidemia capilliflora",,,,,,
MELASTOMATACEAE,"Clidemia rubra",,,,,,
MELASTOMATACEAE,"Dolichoura spiritusanctensis",,,,,,
MELASTOMATACEAE,"Eriocnema acaulis",,,,,,
MELASTOMATACEAE,"Eriocnema fulva",,,,,,
MELASTOMATACEAE,"Henriettea gomesii",,,,,,
MELASTOMATACEAE,"Huberia carvalhoi",,,,,,
MELASTOMATACEAE,"Huberia espiritosantensis",,,,,,
MELASTOMATACEAE,"Huberia laurina",,,,,,
MELASTOMATACEAE,"Huberia nettoana",,,,,,
MELASTOMATACEAE,"Huberia pirani",,,,,,
MELASTOMATACEAE,"Huberia semiserrata",,,,,,
MELASTOMATACEAE,"Lavoisiera cordata",,,,,,
MELASTOMATACEAE,"Lavoisiera imbricata",,,,,,
MELASTOMATACEAE,"Lavoisiera itambana",,,,,,
MELASTOMATACEAE,"Lavoisiera mello-barretoi",,,,,,
MELASTOMATACEAE,"Lavoisiera pulchella",,,,,,
MELASTOMATACEAE,"Lavoisiera quinquenervis",,,,,,
MELASTOMATACEAE,"Lavoisiera rigida",,,,,,
MELASTOMATACEAE,"Lavoisiera sampaioana",,,,,,
MELASTOMATACEAE,"Leandra adenothrix",,,,,,
MELASTOMATACEAE,"Leandra catharinensis",,,,,,
MELASTOMATACEAE,"Leandra echinata",,,,,,
MELASTOMATACEAE,"Leandra hatschbachii",,,,,,
MELASTOMATACEAE,"Leandra humilis var. glabrata",,,,,,
MELASTOMATACEAE,"Leandra parvifolia",,,,,,
MELASTOMATACEAE,"Lithobium cordatum",,,,,,
MELASTOMATACEAE,"Marcetia alba",,,,,,
MELASTOMATACEAE,"Marcetia bahiana",,,,,,
MELASTOMATACEAE,"Marcetia formosa",,,,,,
MELASTOMATACEAE,"Marcetia hatschbachii",,,,,,
MELASTOMATACEAE,"Marcetia luetzelburgii",,,,,,
MELASTOMATACEAE,"Marcetia lychnophoroides",,,,,,
MELASTOMATACEAE,"Marcetia nummularia",,,,,,
MELASTOMATACEAE,"Marcetia oxycoccoides",,,,,,
MELASTOMATACEAE,"Marcetia semiriana",,,,,,
MELASTOMATACEAE,"Marcetia shepherdii",,,,,,
MELASTOMATACEAE,"Marcetia viscida",,,,,,
MELASTOMATACEAE,"Meriania callophylla",,,,,,
MELASTOMATACEAE,"Meriania tetramera",,,,,,
MELASTOMATACEAE,"Merianthera burlemarxii",,,,,,
MELASTOMATACEAE,"Merianthera pulchra",,,,,,
MELASTOMATACEAE,"Miconia amoena",,,,,,
MELASTOMATACEAE,"Miconia angelana",,,,,,
MELASTOMATACEAE,"Miconia capixaba",,,,,,
MELASTOMATACEAE,"Miconia carvalhoana",,,,,,
MELASTOMATACEAE,"Miconia cipoensis",,,,,,
MELASTOMATACEAE,"Miconia doriana",,,,,,
MELASTOMATACEAE,"Miconia eichleri",,,,,,
MELASTOMATACEAE,"Miconia fasciculata",,,,,,
MELASTOMATACEAE,"Miconia glazioviana",,,,,,
MELASTOMATACEAE,"Miconia johnwurdackiana",,,,,,
MELASTOMATACEAE,"Miconia longicuspis",,,,,,
MELASTOMATACEAE,"Miconia mendoncae",,,,,,
MELASTOMATACEAE,"Miconia octopetala",,,,,,
MELASTOMATACEAE,"Miconia paucidens",,,,,,
MELASTOMATACEAE,"Miconia penduliflora",,,,,,
MELASTOMATACEAE,"Miconia petroniana",,,,,,
MELASTOMATACEAE,"Miconia picinguabensis",,,,,,
MELASTOMATACEAE,"Miconia polyandra",,,,,,
MELASTOMATACEAE,"Miconia ramboi",,,,,,
MELASTOMATACEAE,"Miconia rimalis",,,,,,
MELASTOMATACEAE,"Miconia robustissima",,,,,,
MELASTOMATACEAE,"Miconia setosociliata",,,,,,
MELASTOMATACEAE,"Miconia willdenowii",,,,,,
MELASTOMATACEAE,"Microlicia canastrensis",,,,,,
MELASTOMATACEAE,"Microlicia cardiophora",,,,,,
MELASTOMATACEAE,"Microlicia cuspidifolia",,,,,,
MELASTOMATACEAE,"Microlicia doryphylla",,,,,,
MELASTOMATACEAE,"Microlicia elegans",,,,,,
MELASTOMATACEAE,"Microlicia fasciculata",,,,,,
MELASTOMATACEAE,"Microlicia flava",,,,,,
MELASTOMATACEAE,"Microlicia fulva",,,,,,
MELASTOMATACEAE,"Microlicia glazioviana",,,,,,
MELASTOMATACEAE,"Microlicia humilis",,,,,,
MELASTOMATACEAE,"Microlicia juniperina",,,,,,
MELASTOMATACEAE,"Microlicia macedoi",,,,,,
MELASTOMATACEAE,"Microlicia melanostagma",,,,,,
MELASTOMATACEAE,"Microlicia microphylla",,,,,,
MELASTOMATACEAE,"Microlicia myrtoidea",,,,,,
MELASTOMATACEAE,"Microlicia obtusifolia",,,,,,
MELASTOMATACEAE,"Microlicia psammophila",,,,,,
MELASTOMATACEAE,"Mouriri megasperma",,,,,,
MELASTOMATACEAE,"Ossaea warmingiana",,,,,,
MELASTOMATACEAE,"Pleiochiton blepharodes",,,,,,
MELASTOMATACEAE,"Pterolepis perpusilla",,,,,,
MELASTOMATACEAE,"Pterolepis glomerata",,,,,,
MELASTOMATACEAE,"Rhynchanthera grandiflora",,,,,,
MELASTOMATACEAE,"Rhynchanthera latifolia",,,,,,
MELASTOMATACEAE,"Svitramia integerrima",,,,,,
MELASTOMATACEAE,"Svitramia minor",,,,,,
MELASTOMATACEAE,"Svitramia petiolata",,,,,,
MELASTOMATACEAE,"Svitramia wurdackiana",,,,,,
MELASTOMATACEAE,"Tibouchina aegopogon",,,,,,
MELASTOMATACEAE,"Tibouchina apparicioi",,,,,,
MELASTOMATACEAE,"Tibouchina asperior",,,,,,
MELASTOMATACEAE,"Tibouchina bergiana",,,,,,
MELASTOMATACEAE,"Tibouchina boudetii",,,,,,
MELASTOMATACEAE,"Tibouchina candolleana",,,,,,
MELASTOMATACEAE,"Tibouchina castellensis",,,,,,
MELASTOMATACEAE,"Tibouchina dubia",,,,,,
MELASTOMATACEAE,"Tibouchina dusenii",,,,,,
MELASTOMATACEAE,"Tibouchina eichleri",,,,,,
MELASTOMATACEAE,"Tibouchina frigidula",,,,,,
MELASTOMATACEAE,"Tibouchina gardneriana",,,,,,
MELASTOMATACEAE,"Tibouchina kleinii",,,,,,
MELASTOMATACEAE,"Tibouchina papyrus",,,,,,
MELASTOMATACEAE,"Tibouchina quartzophila",,,,,,
MELASTOMATACEAE,"Tibouchina riedeliana",,,,,,
MELASTOMATACEAE,"Tibouchina schenckii",,,,,,
MELASTOMATACEAE,"Tibouchina thereminiana",,,,,,
MELASTOMATACEAE,"Tibouchina trichopoda",,,,,,
MELASTOMATACEAE,"Tibouchina urvilleana",,,,,,
MELASTOMATACEAE,"Trembleya chamissoana",,,,,,
MELASTOMATACEAE,"Trembleya hatschbachii",,,,,,
MELASTOMATACEAE,"Trembleya phlogiformis",,,,,,
MELIACEAE,"Cedrela fissilis",,,,,,
MELIACEAE,"Cedrela lilloi",,,,,,
MELIACEAE,"Cedrela odorata",,,,,,
MELIACEAE,"Guarea convergens",,,,,,
MELIACEAE,"Guarea crispa",,,,,,
MELIACEAE,"Guarea cristata",,,,,,
MELIACEAE,"Guarea humaitensis",,,,,,
MELIACEAE,"Guarea juglandiformis",,,,,,
MELIACEAE,"Guarea sprucei",,,,,,
MELIACEAE,"Guarea trunciflora",,,,,,
MELIACEAE,"Guarea velutina",,,,,,
MELIACEAE,"Guarea venenata",,,,,,
MELIACEAE,"Swietenia macrophylla",,,,,,
MELIACEAE,"Trichilia areolata",,,,,,
MELIACEAE,"Trichilia blanchetii",,,,,,
MELIACEAE,"Trichilia bullata",,,,,,
MELIACEAE,"Trichilia casaretti",,,,,,
MELIACEAE,"Trichilia elsae",,,,,,
MELIACEAE,"Trichilia emarginata",,,,,,
MELIACEAE,"Trichilia fasciculata",,,,,,
MELIACEAE,"Trichilia florbranca",,,,,,
MELIACEAE,"Trichilia hirta",,,,,,
MELIACEAE,"Trichilia hispida",,,,,,
MELIACEAE,"Trichilia lecointei",,,,,,
MELIACEAE,"Trichilia lepidota",,,,,,
MELIACEAE,"Trichilia magnifoliola",,,,,,
MELIACEAE,"Trichilia micropetala",,,,,,
MELIACEAE,"Trichilia pallens",,,,,,
MELIACEAE,"Trichilia pseudostipularis",,,,,,
MELIACEAE,"Trichilia ramalhoi",,,,,,
MELIACEAE,"Trichilia silvatica",,,,,,
MELIACEAE,"Trichilia solitudinis",,,,,,
MELIACEAE,"Trichilia stellato-tomentosa",,,,,,
MELIACEAE,"Trichilia surumuensis",,,,,,
MELIACEAE,"Trichilia tetrapetala",,,,,,
MENISPERMACEAE,"Abuta selloana",,,,,,
MENISPERMACEAE,"Anomospermum reticulatum subsp. nitidum",,,,,,
MENISPERMACEAE,"Chondrodendron platiphyllum",,,,,,
MENISPERMACEAE,"Cissampelos pareira",,,,,,
MENISPERMACEAE,"Disciphania hernandia",,,,,,
MENISPERMACEAE,"Odontocarya vitis",,,,,,
MENISPERMACEAE,"Sciadotenia acutifolia",,,,,,
MENISPERMACEAE,"Ungulipetalum filipendulum",,,,,,
METZGERIACEAE,"Metzgeria brasiliensis",,,,,,
