"Familia";"Nome";"Analise";"Avaliação";"Categoria";"Criterio"
"ORCHIDACEAE";"Pabstiella elegantula";"";"";"";""
"ORCHIDACEAE";"Pabstiella fasciata";"";"";"";""
"ORCHIDACEAE";"Pabstiella fluminensis";"";"";"";""
"ORCHIDACEAE";"Pabstiella gracilicaulis";"";"";"";""
"ORCHIDACEAE";"Pabstiella spathuliglossa";"";"";"";""
"ORCHIDACEAE";"Pabstiella tabacina";"";"";"";""
"ORCHIDACEAE";"Pelexia longibracteata";"";"";"";""
"ORCHIDACEAE";"Pelexia luetzelburgii";"";"";"";""
"ORCHIDACEAE";"Pelexia mouraei";"";"";"";""
"ORCHIDACEAE";"Phymatidium limae";"";"";"";""
"ORCHIDACEAE";"Pleurothallis dracula";"";"";"";""
"ORCHIDACEAE";"Pleurothallis jacarepaguaensis";"";"";"";""
"ORCHIDACEAE";"Pleurothallis viridiflora";"";"";"";""
"ORCHIDACEAE";"Prescottia spiranthophylla";"";"";"";""
"ORCHIDACEAE";"Prosthechea serpentilingua";"";"";"";""
"ORCHIDACEAE";"Pygmaeorchis brasiliensis";"";"";"";""
"ORCHIDACEAE";"Rauhiella brasiliensis";"";"";"";""
"ORCHIDACEAE";"Rauhiella seehaweri";"";"";"";""
"ORCHIDACEAE";"Rodriguezia bifolia";"";"";"";""
"ORCHIDACEAE";"Rodriguezia leucantha";"";"";"";""
"ORCHIDACEAE";"Rodriguezia sucrei";"";"";"";""
"ORCHIDACEAE";"Sarcoglottis veyretiae";"";"";"";""
"ORCHIDACEAE";"Sauroglossum odoratum";"";"";"";""
"ORCHIDACEAE";"Sauroglossum organense";"";"";"";""
"ORCHIDACEAE";"Specklinia barbosana";"";"";"";""
"ORCHIDACEAE";"Specklinia hymenantha";"";"";"";""
"ORCHIDACEAE";"Specklinia pantherina";"";"";"";""
"ORCHIDACEAE";"Stelis palmeiraensis";"";"";"";""
"ORCHIDACEAE";"Trichosalpinx purpurea";"";"";"";""
"ORCHIDACEAE";"Trigonidium turbinatum";"";"";"";""
"ORCHIDACEAE";"Vanilla dungsii";"";"";"";""
"ORCHIDACEAE";"Zygostates ovatipetala";"";"";"";""
"OROBANCHACEAE";"Magdalenaea limae";"";"";"";""
"PALLAVICINIACEAE";"Jensenia spinosa";"";"";"";""
"PASSIFLORACEAE";"Passiflora farneyi";"";"";"";""
"PASSIFLORACEAE";"Passiflora imbeana";"";"";"";""
"PHYLLANTHACEAE";"Phyllanthus augustinii";"";"";"";""
"PHYLLANTHACEAE";"Phyllanthus itatiaiensis";"";"";"";""
"PHYLLANTHACEAE";"Phyllanthus mocotensis";"";"";"";""
"PHYLLANTHACEAE";"Phyllanthus rosmarinifolius";"";"";"";""
"PICRAMNIACEAE";"Picramnia grandifolia";"";"";"";""
"PILOTRICHACEAE";"Hypnella punctata";"";"";"";""
"PILOTRICHACEAE";"Thamniopsis pendula";"";"";"";""
"PILOTRICHACEAE";"Thamniopsis purpureophylla";"";"";"";""
"PIPERACEAE";"Peperomia arbuscula";"";"";"";""
"PIPERACEAE";"Peperomia bradei";"";"";"";""
"PIPERACEAE";"Peperomia humifusa";"";"";"";""
"PIPERACEAE";"Peperomia marmorata";"";"";"";""
"PIPERACEAE";"Peperomia papillispica";"";"";"";""
"PIPERACEAE";"Peperomia pubipeduncula";"";"";"";""
"PIPERACEAE";"Peperomia riedeliana";"";"";"";""
"PIPERACEAE";"Piper crebrinodum";"";"";"";""
"PIPERACEAE";"Piper emygdioi";"";"";"";""
"PIPERACEAE";"Piper giordanoi";"";"";"";""
"PIPERACEAE";"Piper halesiifolium";"";"";"";""
"PIPERACEAE";"Piper lundii";"";"";"";""
"PIPERACEAE";"Piper morisonianum";"";"";"";""
"PIPERACEAE";"Piper niteroiense";"";"";"";""
"PIPERACEAE";"Piper rioense";"";"";"";""
"PIPERACEAE";"Piper rumicifolium";"";"";"";""
"PIPERACEAE";"Piper saldanhai";"";"";"";""
"PIPERACEAE";"Piper translucens";"";"";"";""
"PIPERACEAE";"Piper trigonodrupum";"";"";"";""
"PIPERACEAE";"Piper weddellii";"";"";"";""
"PLAGIOCHILACEAE";"Plagiochila boryana";"";"";"";""
"PLANTAGINACEAE";"Achetaria latifolia";"";"";"";""
"PLANTAGINACEAE";"Ildefonsia bibracteata";"";"";"";""
"POACEAE";"Apochloa tijucae";"";"";"";""
"POACEAE";"Aulonemia goyazensis";"";"";"";""
"POACEAE";"Aulonemia ramosissima";"";"";"";""
"POACEAE";"Axonopus comatus";"";"";"";""
"POACEAE";"Chusquea acuminata";"";"";"";""
"POACEAE";"Chusquea sclerophylla";"";"";"";""
"POACEAE";"Chusquea tenuis";"";"";"";""
"POACEAE";"Chusquea wilkesii";"";"";"";""
"POACEAE";"Dichanthelium cucaense";"";"";"";""
"POACEAE";"Dichanthelium itatiaiae";"";"";"";""
"POACEAE";"Dichanthelium petropolitanum";"";"";"";""
"POACEAE";"Renvoizea glaziovii";"";"";"";""
"POACEAE";"Renvoizea teretifolia";"";"";"";""
"POACEAE";"Rhipidocladum racemiflorum";"";"";"";""
"POACEAE";"Trisetum brasiliense";"";"";"";""
"PODOSTEMACEAE";"Podostemum saldanhanum";"";"";"";""
"POLYGALACEAE";"Polygala revoluta";"";"";"";""
"POLYGONACEAE";"Coccoloba rigida";"";"";"";""
"POLYPODIACEAE";"Alansmia alfaroi";"";"";"";""
"POLYPODIACEAE";"Ceradenia itatiaiensis";"";"";"";""
"POLYPODIACEAE";"Moranopteris xbradei";"";"";"";""
"POLYPODIACEAE";"Pecluma imbeana";"";"";"";""
"POLYPODIACEAE";"Pecluma macedoi";"";"";"";""
"POLYPODIACEAE";"Stenogrammitis luetzelburgii";"";"";"";""
"POLYPODIACEAE";"Terpsichore semihirsuta";"";"";"";""
"POLYTRICHACEAE";"Notoligotrichum minimum";"";"";"";""
"POTTIACEAE";"Leptodontium flexifolium";"";"";"";""
"POTTIACEAE";"Tortella tortuosa";"";"";"";""
"PRIMULACEAE";"Cybianthus barrosoanus";"";"";"";""
"PRIMULACEAE";"Cybianthus gracillimus";"";"";"";""
"PRIMULACEAE";"Stylogyne araujoana";"";"";"";""
"PRIMULACEAE";"Stylogyne depauperata";"";"";"";""
"PRIMULACEAE";"Stylogyne leptantha";"";"";"";""
"PRIMULACEAE";"Stylogyne sordida";"";"";"";""
"PROTEACEAE";"Roupala gracilis";"";"";"";""
"PTERIDACEAE";"Cheilanthes incisa";"";"";"";""
"PTERIDACEAE";"Doryopteris magdalenensis";"";"";"";""
"PTERIDACEAE";"Doryopteris quinquelobata";"";"";"";""
"PTERIDACEAE";"Doryopteris subsimplex";"";"";"";""
"PTERIDACEAE";"Doryopteris tijucana";"";"";"";""
"PTERIDACEAE";"Jamesonia brasiliensis";"";"";"";""
"PTERIDACEAE";"Jamesonia cheilanthoides";"";"";"";""
"PTERIDACEAE";"Jamesonia insignis";"";"";"";""
"PTERIDACEAE";"Jamesonia rufescens";"";"";"";""
"PTERIDACEAE";"Pteris congesta";"";"";"";""
"RADULACEAE";"Radula pocsii";"";"";"";""
"RANUNCULACEAE";"Anemone assisbrasiliana";"";"";"";""
"RUBIACEAE";"Bathysa sylvestrae";"";"";"";""
"RUBIACEAE";"Borreria pterophora";"";"";"";""
"RUBIACEAE";"Bradea brasiliensis";"";"";"";""
"RUBIACEAE";"Chomelia estrellana";"";"";"";""
"RUBIACEAE";"Chomelia monantha";"";"";"";""
"RUBIACEAE";"Chomelia transiens";"";"";"";""
"RUBIACEAE";"Chomelia vulpina";"";"";"";""
"RUBIACEAE";"Coussarea biflora";"";"";"";""
"RUBIACEAE";"Coussarea coffeoides";"";"";"";""
"RUBIACEAE";"Coussarea friburgensis";"";"";"";""
"RUBIACEAE";"Coussarea lanceolata";"";"";"";""
"RUBIACEAE";"Coussarea procumbens";"";"";"";""
"RUBIACEAE";"Coussarea speciosa";"";"";"";""
"RUBIACEAE";"Coussarea strigosipes";"";"";"";""
"RUBIACEAE";"Coussarea viridis";"";"";"";""
"RUBIACEAE";"Faramea anisodonta";"";"";"";""
"RUBIACEAE";"Faramea aristata";"";"";"";""
"RUBIACEAE";"Faramea australis";"";"";"";""
"RUBIACEAE";"Faramea brachyloba";"";"";"";""
"RUBIACEAE";"Faramea calyciflora";"";"";"";""
"RUBIACEAE";"Faramea campanularis";"";"";"";""
"RUBIACEAE";"Faramea cardiophylla";"";"";"";""
"RUBIACEAE";"Faramea cordifolia";"";"";"";""
"RUBIACEAE";"Faramea diversifolia";"";"";"";""
"RUBIACEAE";"Faramea filamentosa";"";"";"";""
"RUBIACEAE";"Faramea heteromera";"";"";"";""
"RUBIACEAE";"Faramea includens";"";"";"";""
"RUBIACEAE";"Faramea intercedens";"";"";"";""
"RUBIACEAE";"Faramea leucocalyx";"";"";"";""
"RUBIACEAE";"Faramea micrantha";"";"";"";""
"RUBIACEAE";"Faramea pedicellaris";"";"";"";""
"RUBIACEAE";"Faramea platypoda";"";"";"";""
"RUBIACEAE";"Faramea porophylla";"";"";"";""
"RUBIACEAE";"Faramea tenuiflora";"";"";"";""
"RUBIACEAE";"Faramea tinguana";"";"";"";""
"RUBIACEAE";"Faramea urophylla";"";"";"";""
"RUBIACEAE";"Galianthe polygonoides";"";"";"";""
"RUBIACEAE";"Hillia saldanhaei";"";"";"";""
"RUBIACEAE";"Hindsia arianeae";"";"";"";""
"RUBIACEAE";"Hindsia cucullata";"";"";"";""
"RUBIACEAE";"Hindsia glabra";"";"";"";""
"RUBIACEAE";"Hindsia phyllocalyx";"";"";"";""
"RUBIACEAE";"Hindsia ramosissima";"";"";"";""
"RUBIACEAE";"Hindsia republicana";"";"";"";""
"RUBIACEAE";"Hindsia violacea";"";"";"";""
"RUBIACEAE";"Ixora heterophylla";"";"";"";""
"RUBIACEAE";"Malanea spicata";"";"";"";""
"RUBIACEAE";"Manettia fimbriata";"";"";"";""
"RUBIACEAE";"Manettia lutescens";"";"";"";""
"RUBIACEAE";"Manettia parvula";"";"";"";""
"RUBIACEAE";"Manettia pedunculata";"";"";"";""
"RUBIACEAE";"Palicourea brasiliensis";"";"";"";""
"RUBIACEAE";"Posoqueria laurifolia";"";"";"";""
"RUBIACEAE";"Psychotria ampla";"";"";"";""
"RUBIACEAE";"Psychotria brachyandra";"";"";"";""
"RUBIACEAE";"Psychotria brachyanthema";"";"";"";""
"RUBIACEAE";"Psychotria caudata";"";"";"";""
"RUBIACEAE";"Psychotria clavipes";"";"";"";""
"RUBIACEAE";"Psychotria densicostata";"";"";"";""
"RUBIACEAE";"Psychotria friburgensis";"";"";"";""
"RUBIACEAE";"Psychotria lindleyana";"";"";"";""
"RUBIACEAE";"Psychotria lucidifolia";"";"";"";""
"RUBIACEAE";"Psychotria mandiocana";"";"";"";""
"RUBIACEAE";"Psychotria mineirensis";"";"";"";""
"RUBIACEAE";"Psychotria subspathacea";"";"";"";""
"RUBIACEAE";"Psychotria sutericalyx";"";"";"";""
"RUBIACEAE";"Psychotria tenuinervis";"";"";"";""
"RUBIACEAE";"Psychotria ulei";"";"";"";""
"RUBIACEAE";"Psychotria vestita";"";"";"";""
"RUBIACEAE";"Psychotria wilkesiana";"";"";"";""
"RUBIACEAE";"Randia itatiaiae";"";"";"";""
"RUBIACEAE";"Rudgea allophylla";"";"";"";""
"RUBIACEAE";"Rudgea discolor";"";"";"";""
"RUBIACEAE";"Rudgea erythrocarpa";"";"";"";""
"RUBIACEAE";"Rudgea insignis";"";"";"";""
"RUBIACEAE";"Rudgea macrophylla";"";"";"";""
"RUBIACEAE";"Rudgea parvifolia";"";"";"";""
"RUBIACEAE";"Rustia gracilis";"";"";"";""
"RUBIACEAE";"Rustia simpsonii";"";"";"";""
"RUBIACEAE";"Simira rubra";"";"";"";""
"RUBIACEAE";"Simira walteri";"";"";"";""
"RUBIACEAE";"Standleya erecta";"";"";"";""
"RUBIACEAE";"Standleya limae";"";"";"";""
"RUTACEAE";"Almeidea limae";"";"";"";""
"RUTACEAE";"Conchocarpus grandiflorus";"";"";"";""
"RUTACEAE";"Conchocarpus ovatus";"";"";"";""
"RUTACEAE";"Conchocarpus paniculatus";"";"";"";""
"RUTACEAE";"Conchocarpus sordidus";"";"";"";""
"SALICACEAE";"Abatia microphylla";"open";"";"";""
"SANTALACEAE";"Phoradendron brittonianum";"";"";"";""
"SAPINDACEAE";"Allophylus exappendiculatus";"";"";"";""
"SAPINDACEAE";"Allophylus heterophyllus";"";"";"";""
"SAPINDACEAE";"Allophylus membranifolius";"";"";"";""
"SAPINDACEAE";"Cupania fluminensis";"";"";"";""
"SAPINDACEAE";"Cupania schizoneura";"";"";"";""
"SAPINDACEAE";"Matayba grandis";"";"";"";""
"SAPINDACEAE";"Matayba leucodyctia";"";"";"";""
"SAPINDACEAE";"Matayba talisioides";"";"";"";""
"SAPINDACEAE";"Paullinia marginata";"";"";"";""
"SAPINDACEAE";"Serjania acuminata";"";"";"";""
"SAPINDACEAE";"Serjania fluminensis";"";"";"";""
"SAPINDACEAE";"Serjania hamuligera";"";"";"";""
"SAPINDACEAE";"Serjania itatiaiensis";"";"";"";""
"SAPINDACEAE";"Serjania littoralis";"";"";"";""
"SAPINDACEAE";"Serjania tenuis";"";"";"";""
"SAPINDACEAE";"Serjania truncata";"";"";"";""
"SAPOTACEAE";"Pouteria stenophylla";"";"";"";""
"SAPOTACEAE";"Pradosia glaziovii";"";"";"";""
"SAPOTACEAE";"Pradosia kuhlmannii";"";"";"";""
"SELIGERIACEAE";"Blindia magellanica";"";"";"";""
"SELIGERIACEAE";"Brachydontium notorogenes";"";"";"";""
"SEMATOPHYLLACEAE";"Sematophyllum decumbens";"";"";"";""
"SEMATOPHYLLACEAE";"Sematophyllum macrorhynchum";"";"";"";""
"SOLANACEAE";"Capsicum friburgense";"";"";"";""
"SOLANACEAE";"Solanum friburgense";"";"";"";""
"SOLANACEAE";"Solanum schuechii";"";"";"";""
"SPHAGNACEAE";"Sphagnum amoenum";"";"";"";""
"SPHAGNACEAE";"Sphagnum costae";"";"";"";""
"SPHAGNACEAE";"Sphagnum luetzelburgii";"";"";"";""
"SPHAGNACEAE";"Sphagnum scorpioides";"";"";"";""
"SPHAGNACEAE";"Sphagnum subhomophyllum";"";"";"";""
"SPHAGNACEAE";"Sphagnum triporosum";"";"";"";""
"SYMPLOCACEAE";"Symplocos altissima";"";"";"";""
"SYMPLOCACEAE";"Symplocos dasyphylla";"";"";"";""
"SYMPLOCACEAE";"Symplocos glaziovii";"";"";"";""
"SYMPLOCACEAE";"Symplocos neglecta";"";"";"";""
"SYMPLOCACEAE";"Symplocos occulta";"";"";"";""
"SYMPLOCACEAE";"Symplocos organensis";"";"";"";""
"THELYPTERIDACEAE";"Thelypteris refracta";"";"";"";""
"THISMIACEAE";"Thismia caudata";"";"";"";""
"THISMIACEAE";"Thismia fungiformis";"";"";"";""
"THISMIACEAE";"Thismia glaziovii";"";"";"";""
"THISMIACEAE";"Thismia macahensis";"";"";"";""
"THUIDIACEAE";"Thuidium granulatum";"";"";"";""
"THYMELAEACEAE";"Funifera brasiliensis";"";"";"";""
"THYMELAEACEAE";"Funifera insulae";"";"";"";""
"TRIGONIACEAE";"Trigonia littoralis";"";"";"";""
"TRIGONIACEAE";"Trigonia rotundifolia";"";"";"";""
"TRIURIDACEAE";"Peltophyllum caudatum";"";"";"";""
"TRIURIDACEAE";"Triuris alata";"";"";"";""
"URTICACEAE";"Pilea apiculata";"";"";"";""
"VELLOZIACEAE";"Barbacenia brevifolia";"";"";"";""
"VELLOZIACEAE";"Barbacenia fanniae";"";"";"";""
"VELLOZIACEAE";"Barbacenia foliosa";"";"";"";""
"VELLOZIACEAE";"Barbacenia gaveensis";"";"";"";""
"VELLOZIACEAE";"Barbacenia seubertiana";"";"";"";""
"VELLOZIACEAE";"Barbacenia squamata";"";"";"";""
"VERBENACEAE";"Lantana riedeliana";"";"";"";""
"VERBENACEAE";"Stachytarpheta schottiana";"";"";"";""
"VIOLACEAE";"Rinorea laevigata";"";"";"";""
"VOCHYSIACEAE";"Callisthene dryadum";"open";"";"";""
"VOCHYSIACEAE";"Qualea gestasiana";"";"";"";""
"VOCHYSIACEAE";"Qualea glaziovii";"";"";"";""
"XYRIDACEAE";"Xyris organensis";"";"";"";""
